"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"DMRTC1B",-0.979,-0.903,-1.24,0.217,0.512,"None","728656","DMRT like family C1B","NS",0.663540266151471
"WNT8A",2.49,-2.56,1.27,0.217,0.512,"None","7478","Wnt family member 8A","NS",0.663540266151471
"WASF1",-0.598,3.74,-1.24,0.217,0.512,"None","8936","WASP family member 1","NS",0.663540266151471
"TMEM44",0.593,1.85,1.24,0.217,0.512,"None","93109","transmembrane protein 44","NS",0.663540266151471
"ZNF784",0.653,2.54,1.24,0.218,0.513,"None","147808","zinc finger protein 784","NS",0.661543506395395
"PES1",0.609,5.53,1.24,0.218,0.513,"None","23481","pescadillo ribosomal biogenesis factor 1","NS",0.661543506395395
"ZBTB32",-1.44,-1.57,-1.24,0.218,0.513,"None","27033","zinc finger and BTB domain containing 32","NS",0.661543506395395
"GLS2",0.989,2.16,1.24,0.218,0.513,"None","27165","glutaminase 2","NS",0.661543506395395
"LRRTM3",-1.41,5.11,-1.24,0.218,0.513,"None","347731","leucine rich repeat transmembrane neuronal 3","NS",0.661543506395395
"MAT1A",1.36,3.4,1.24,0.218,0.513,"None","4143","methionine adenosyltransferase 1A","NS",0.661543506395395
"CCNI2",0.955,-0.00248,1.24,0.218,0.513,"None","645121","cyclin I family member 2","NS",0.661543506395395
"PCED1A",-0.562,4.68,-1.24,0.218,0.513,"None","64773","PC-esterase domain containing 1A","NS",0.661543506395395
"ACTG2",1.55,-1.86,1.24,0.218,0.513,"None","72","actin gamma 2, smooth muscle","NS",0.661543506395395
"TMEM229A",1.35,-2.49,1.25,0.218,0.513,"None","730130","transmembrane protein 229A","NS",0.661543506395395
"USP6",-1.69,-0.936,-1.24,0.218,0.514,"None","9098","ubiquitin specific peptidase 6","NS",0.661543506395395
"KLHL40",2.25,-2.58,1.26,0.219,0.514,"None","131377","kelch like family member 40","NS",0.659555885159882
"ELK3",1.07,4.84,1.24,0.219,0.514,"None","2004","ETS transcription factor ELK3","NS",0.659555885159882
"DOK6",1.15,1.01,1.24,0.219,0.514,"None","220164","docking protein 6","NS",0.659555885159882
"ABCB10",0.745,4.02,1.24,0.219,0.514,"None","23456","ATP binding cassette subfamily B member 10","NS",0.659555885159882
"TMEM158",-1.07,3.5,-1.24,0.219,0.514,"None","25907","transmembrane protein 158 (gene/pseudogene)","NS",0.659555885159882
"FBXO3",-0.636,6.4,-1.24,0.219,0.514,"None","26273","F-box protein 3","NS",0.659555885159882
"MUC19",1.1,-1.89,1.24,0.219,0.514,"None","283463","mucin 19, oligomeric","NS",0.659555885159882
"SMOX",1.52,3.7,1.24,0.219,0.514,"None","54498","spermine oxidase","NS",0.659555885159882
"PARL",-0.765,3.64,-1.24,0.219,0.514,"None","55486","presenilin associated rhomboid like","NS",0.659555885159882
"POGLUT1",0.741,3.67,1.24,0.219,0.514,"None","56983","protein O-glucosyltransferase 1","NS",0.659555885159882
"RAB5A",-0.619,6.56,-1.24,0.219,0.514,"None","5868","RAB5A, member RAS oncogene family","NS",0.659555885159882
"SLC6A13",-1.66,-1.17,-1.24,0.219,0.514,"None","6540","solute carrier family 6 member 13","NS",0.659555885159882
"VTN",1.01,2.88,1.24,0.219,0.514,"None","7448","vitronectin","NS",0.659555885159882
"RHBDD1",0.756,3.71,1.24,0.219,0.514,"None","84236","rhomboid domain containing 1","NS",0.659555885159882
"TTF2",0.719,2.93,1.24,0.219,0.514,"None","8458","transcription termination factor 2","NS",0.659555885159882
"NUAK1",-0.587,5.18,-1.24,0.219,0.514,"None","9891","NUAK family kinase 1","NS",0.659555885159882
"ZFP42",1.31,-2.54,1.26,0.22,0.515,"None","132625","ZFP42 zinc finger protein","NS",0.657577319177794
"DMBT1",2.9,0.361,1.23,0.22,0.515,"None","1755","deleted in malignant brain tumors 1","NS",0.657577319177794
"PSD3",-0.691,5.49,-1.24,0.22,0.515,"None","23362","pleckstrin and Sec7 domain containing 3","NS",0.657577319177794
"TFIP11",0.697,4.66,1.24,0.22,0.515,"None","24144","tuftelin interacting protein 11","NS",0.657577319177794
"C2CD3",-0.746,4.65,-1.24,0.22,0.515,"None","26005","C2 domain containing 3 centriole elongation regulator","NS",0.657577319177794
"GEM",-1.34,5.79,-1.23,0.22,0.515,"None","2669","GTP binding protein overexpressed in skeletal muscle","NS",0.657577319177794
"GYS1",0.713,3.68,1.24,0.22,0.515,"None","2997","glycogen synthase 1","NS",0.657577319177794
"SLC29A2",-0.794,3.32,-1.24,0.22,0.515,"None","3177","solute carrier family 29 member 2","NS",0.657577319177794
"LANCL3",1.39,-1.77,1.24,0.22,0.515,"None","347404","LanC like 3","NS",0.657577319177794
"ARSB",0.668,4.02,1.24,0.22,0.515,"None","411","arylsulfatase B","NS",0.657577319177794
"MOV10",0.562,4.61,1.23,0.22,0.515,"None","4343","Mov10 RISC complex RNA helicase","NS",0.657577319177794
"ATM",-0.901,5.92,-1.23,0.22,0.515,"None","472","ATM serine/threonine kinase","NS",0.657577319177794
"PMM2",-0.597,4.08,-1.24,0.22,0.515,"None","5373","phosphomannomutase 2","NS",0.657577319177794
"USP31",0.795,4.12,1.23,0.22,0.515,"None","57478","ubiquitin specific peptidase 31","NS",0.657577319177794
"SLC25A19",0.865,0.838,1.23,0.22,0.515,"None","60386","solute carrier family 25 member 19","NS",0.657577319177794
"RNF225",-1.08,-2.07,-1.24,0.22,0.515,"None","646862","ring finger protein 225","NS",0.657577319177794
"KLHL15",-0.666,5.82,-1.24,0.22,0.515,"None","80311","kelch like family member 15","NS",0.657577319177794
"H2AC11",1.13,-1.98,1.24,0.22,0.515,"None","8969","H2A clustered histone 11","NS",0.657577319177794
"FADS2",-0.823,6.4,-1.23,0.22,0.515,"None","9415","fatty acid desaturase 2","NS",0.657577319177794
"TRIM14",-0.674,3.88,-1.24,0.22,0.515,"None","9830","tripartite motif containing 14","NS",0.657577319177794
"P3H3",-0.661,5.82,-1.23,0.221,0.516,"None","10536","prolyl 3-hydroxylase 3","NS",0.655607726314889
"TAF6L",-0.622,3.55,-1.23,0.221,0.516,"None","10629","TATA-box binding protein associated factor 6 like","NS",0.655607726314889
"ADPRHL1",-0.742,2.52,-1.23,0.221,0.516,"None","113622","ADP-ribosylhydrolase like 1","NS",0.655607726314889
"BNIPL",-1.26,-0.288,-1.23,0.221,0.516,"None","149428","BCL2 interacting protein like","NS",0.655607726314889
"FAU",0.724,7.63,1.23,0.221,0.516,"None","2197","FAU ubiquitin like and ribosomal protein S30 fusion","NS",0.655607726314889
"STAB1",1.34,3.37,1.23,0.221,0.516,"None","23166","stabilin 1","NS",0.655607726314889
"MCF2L",-0.754,6.4,-1.23,0.221,0.516,"None","23263","MCF.2 cell line derived transforming sequence like","NS",0.655607726314889
"JAKMIP3",-1.14,3.24,-1.23,0.221,0.516,"None","282973","Janus kinase and microtubule interacting protein 3","NS",0.655607726314889
"CSNK2A3",-1.1,-1.81,-1.23,0.221,0.516,"None","283106","casein kinase 2 alpha 3","NS",0.655607726314889
"MRPL58",0.547,3.22,1.23,0.221,0.516,"None","3396","mitochondrial ribosomal protein L58","NS",0.655607726314889
"LCN15",1.49,-2.5,1.25,0.221,0.516,"None","389812","lipocalin 15","NS",0.655607726314889
"MTM1",0.617,3.73,1.23,0.221,0.516,"None","4534","myotubularin 1","NS",0.655607726314889
"NTF3",1.02,-2.25,1.24,0.221,0.516,"None","4908","neurotrophin 3","NS",0.655607726314889
"SERPINA10",1.35,2.82,1.23,0.221,0.516,"None","51156","serpin family A member 10","NS",0.655607726314889
"ABI3",1.75,0.337,1.23,0.221,0.516,"None","51225","ABI family member 3","NS",0.655607726314889
"TMEM69",0.605,3.33,1.23,0.221,0.516,"None","51249","transmembrane protein 69","NS",0.655607726314889
"ZFR",-0.709,7.3,-1.23,0.221,0.516,"None","51663","zinc finger RNA binding protein","NS",0.655607726314889
"TEX2",0.596,5.37,1.23,0.221,0.516,"None","55852","testis expressed 2","NS",0.655607726314889
"POTEJ",-1.54,-0.614,-1.23,0.221,0.516,"None","653781","POTE ankyrin domain family member J","NS",0.655607726314889
"CCDC51",0.798,1.67,1.23,0.221,0.516,"None","79714","coiled-coil domain containing 51","NS",0.655607726314889
"DIPK2B",2.01,0.474,1.23,0.221,0.516,"None","79742","divergent protein kinase domain 2B","NS",0.655607726314889
"PPP1R15B",0.558,7.36,1.23,0.221,0.516,"None","84919","protein phosphatase 1 regulatory subunit 15B","NS",0.655607726314889
"DUOXA1",-1.39,-1.08,-1.23,0.221,0.516,"None","90527","dual oxidase maturation factor 1","NS",0.655607726314889
"FGD5",1.07,2.58,1.23,0.222,0.517,"None","152273","FYVE, RhoGEF and PH domain containing 5","NS",0.653647025549361
"COBL",-0.585,6.34,-1.23,0.222,0.516,"None","23242","cordon-bleu WH2 repeat protein","NS",0.653647025549361
"ZNF260",0.814,3.12,1.23,0.222,0.516,"None","339324","zinc finger protein 260","NS",0.653647025549361
"IDH1",1.21,4.44,1.23,0.222,0.517,"None","3417","isocitrate dehydrogenase (NADP(+)) 1","NS",0.653647025549361
"WDR53",-0.634,2.85,-1.23,0.222,0.516,"None","348793","WD repeat domain 53","NS",0.653647025549361
"RGS9BP",-1.29,-2.2,-1.23,0.222,0.516,"None","388531","regulator of G protein signaling 9 binding protein","NS",0.653647025549361
"CT75",-0.825,1.95,-1.23,0.222,0.516,"None","440934","cancer/testis associated transcript 75","NS",0.653647025549361
"NDUFA1",0.785,5.14,1.23,0.222,0.516,"None","4694","NADH:ubiquinone oxidoreductase subunit A1","NS",0.653647025549361
"SLC22A17",-0.708,7.47,-1.23,0.222,0.516,"None","51310","solute carrier family 22 member 17","NS",0.653647025549361
"TRPM7",-0.597,5.84,-1.23,0.222,0.516,"None","54822","transient receptor potential cation channel subfamily M member 7","NS",0.653647025549361
"PRKCD",0.519,4.73,1.23,0.222,0.516,"None","5580","protein kinase C delta","NS",0.653647025549361
"AKR1D1",1.25,-2.33,1.23,0.222,0.516,"None","6718","aldo-keto reductase family 1 member D1","NS",0.653647025549361
"ELL",0.879,4.73,1.23,0.222,0.516,"None","8178","elongation factor for RNA polymerase II","NS",0.653647025549361
"EIF1AY",2.64,4.1,1.23,0.222,0.516,"None","9086","eukaryotic translation initiation factor 1A Y-linked","NS",0.653647025549361
"TTC5",-0.562,3.87,-1.23,0.222,0.516,"None","91875","tetratricopeptide repeat domain 5","NS",0.653647025549361
"PCLAF",1.26,-1.18,1.23,0.222,0.516,"None","9768","PCNA clamp associated factor","NS",0.653647025549361
"NUP153",-0.826,6.58,-1.23,0.222,0.516,"None","9972","nucleoporin 153","NS",0.653647025549361
"LOC105371286",1.16,-2.09,1.23,0.223,0.517,"None","105371286","uncharacterized LOC105371286","NS",0.651695136951839
"TMEM54",-0.622,4.46,-1.23,0.223,0.517,"None","113452","transmembrane protein 54","NS",0.651695136951839
"PPARGC1B",1.11,1.16,1.23,0.223,0.517,"None","133522","PPARG coactivator 1 beta","NS",0.651695136951839
"VWDE",-1.24,4.45,-1.23,0.223,0.517,"None","221806","von Willebrand factor D and EGF domains","NS",0.651695136951839
"CNOT1",-0.586,6.72,-1.23,0.223,0.517,"None","23019","CCR4-NOT transcription complex subunit 1","NS",0.651695136951839
"SERTAD3",0.885,3.35,1.23,0.223,0.517,"None","29946","SERTA domain containing 3","NS",0.651695136951839
"ITPR2",0.635,4.58,1.23,0.223,0.517,"None","3709","inositol 1,4,5-trisphosphate receptor type 2","NS",0.651695136951839
"PAFAH1B3",0.708,3.22,1.23,0.223,0.517,"None","5050","platelet activating factor acetylhydrolase 1b catalytic subunit 3","NS",0.651695136951839
"TRERF1",-0.747,3.76,-1.23,0.223,0.517,"None","55809","transcriptional regulating factor 1","NS",0.651695136951839
"PSMA1",-0.638,4.38,-1.23,0.223,0.517,"None","5682","proteasome 20S subunit alpha 1","NS",0.651695136951839
"PCDHB16",-0.793,4.08,-1.23,0.223,0.517,"None","57717","protocadherin beta 16","NS",0.651695136951839
"TENT4B",-0.609,5.33,-1.23,0.223,0.517,"None","64282","terminal nucleotidyltransferase 4B","NS",0.651695136951839
"ZSCAN31",-0.716,2.68,-1.23,0.223,0.517,"None","64288","zinc finger and SCAN domain containing 31","NS",0.651695136951839
"SMIM10",0.908,0.475,1.23,0.223,0.517,"None","644538","small integral membrane protein 10","NS",0.651695136951839
"TBX1",1.68,-2.13,1.23,0.223,0.517,"None","6899","T-box transcription factor 1","NS",0.651695136951839
"UGT8",0.914,3.79,1.23,0.223,0.517,"None","7368","UDP glycosyltransferase 8","NS",0.651695136951839
"VNN2",1.69,0.397,1.23,0.223,0.517,"None","8875","vanin 2","NS",0.651695136951839
"IP6K1",-0.636,5.88,-1.23,0.223,0.517,"None","9807","inositol hexakisphosphate kinase 1","NS",0.651695136951839
"NPHP3",-0.623,3.09,-1.22,0.224,0.518,"None","27031","nephrocystin 3","NS",0.649751981665837
"GRB7",0.651,4.16,1.22,0.224,0.518,"None","2886","growth factor receptor bound protein 7","NS",0.649751981665837
"CATIP",1.18,-0.766,1.22,0.224,0.518,"None","375307","ciliogenesis associated TTC17 interacting protein","NS",0.649751981665837
"MIR151A",1.31,-2.4,1.23,0.224,0.518,"None","442893","microRNA 151a","NS",0.649751981665837
"TYMSOS",1.37,-2.01,1.23,0.224,0.518,"None","494514","TYMS opposite strand","NS",0.649751981665837
"PIK3C2B",-0.726,4.6,-1.22,0.224,0.518,"None","5287","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta","NS",0.649751981665837
"LRRC4C",-1.15,-0.908,-1.22,0.224,0.518,"None","57689","leucine rich repeat containing 4C","NS",0.649751981665837
"RBAK",0.618,4,1.23,0.224,0.518,"None","57786","RB associated KRAB zinc finger","NS",0.649751981665837
"TIMP4",1.32,0.674,1.22,0.224,0.518,"None","7079","TIMP metallopeptidase inhibitor 4","NS",0.649751981665837
"TNFAIP2",1.32,5.68,1.22,0.224,0.518,"None","7127","TNF alpha induced protein 2","NS",0.649751981665837
"OIP5-AS1",0.647,5.27,1.23,0.224,0.518,"None","729082","OIP5 antisense RNA 1","NS",0.649751981665837
"RBM48",0.653,3.36,1.22,0.224,0.518,"None","84060","RNA binding motif protein 48","NS",0.649751981665837
"CCNB3",1.23,0.257,1.22,0.224,0.518,"None","85417","cyclin B3","NS",0.649751981665837
"TOP3B",-1.68,0.361,-1.22,0.224,0.518,"None","8940","DNA topoisomerase III beta","NS",0.649751981665837
"TNFSF8",1.41,-1.29,1.22,0.224,0.518,"None","944","TNF superfamily member 8","NS",0.649751981665837
"NRG2",-0.582,2.93,-1.22,0.224,0.518,"None","9542","neuregulin 2","NS",0.649751981665837
"CEP250",-1.03,4.9,-1.22,0.225,0.518,"None","11190","centrosomal protein 250","NS",0.647817481888638
"ZNF543",-0.934,3.01,-1.22,0.225,0.519,"None","125919","zinc finger protein 543","NS",0.647817481888638
"ADHFE1",1.23,1.52,1.22,0.225,0.519,"None","137872","alcohol dehydrogenase iron containing 1","NS",0.647817481888638
"ADGRL3",1.19,-1.79,1.22,0.225,0.519,"None","23284","adhesion G protein-coupled receptor L3","NS",0.647817481888638
"IGBP1",0.642,5.83,1.22,0.225,0.519,"None","3476","immunoglobulin binding protein 1","NS",0.647817481888638
"ITGA7",0.956,4.26,1.22,0.225,0.518,"None","3679","integrin subunit alpha 7","NS",0.647817481888638
"SERTM2",-1.17,-0.517,-1.22,0.225,0.519,"None","401613","serine rich and transmembrane domain containing 2","NS",0.647817481888638
"MIR125B1",-1.26,-2.77,-1.24,0.225,0.519,"None","406911","microRNA 125b-1","NS",0.647817481888638
"MSMB",-1.52,-1.28,-1.22,0.225,0.519,"None","4477","microseminoprotein beta","NS",0.647817481888638
"MYH11",1.39,2.46,1.22,0.225,0.519,"None","4629","myosin heavy chain 11","NS",0.647817481888638
"RPL23A",0.615,7.78,1.22,0.225,0.519,"None","6147","ribosomal protein L23a","NS",0.647817481888638
"IRX6",-1.6,-2.44,-1.24,0.225,0.518,"None","79190","iroquois homeobox 6","NS",0.647817481888638
"EPHX3",1.04,-0.321,1.22,0.225,0.519,"None","79852","epoxide hydrolase 3","NS",0.647817481888638
"CAPN3",-1.09,0.443,-1.22,0.225,0.519,"None","825","calpain 3","NS",0.647817481888638
"TUBB6",1.24,5.61,1.22,0.225,0.519,"None","84617","tubulin beta 6 class V","NS",0.647817481888638
"ROCK2",0.646,5.6,1.22,0.225,0.518,"None","9475","Rho associated coiled-coil containing protein kinase 2","NS",0.647817481888638
"GTPBP1",-0.688,6.33,-1.22,0.225,0.519,"None","9567","GTP binding protein 1","NS",0.647817481888638
"KIF2C",1.17,-0.206,1.22,0.226,0.52,"None","11004","kinesin family member 2C","NS",0.645891560852599
"SACS",1.12,4.26,1.22,0.226,0.52,"None","26278","sacsin molecular chaperone","NS",0.645891560852599
"GPR34",1.69,-1.6,1.22,0.226,0.519,"None","2857","G protein-coupled receptor 34","NS",0.645891560852599
"CPLX4",-2.52,-0.61,-1.22,0.226,0.52,"None","339302","complexin 4","NS",0.645891560852599
"JARID2",-0.788,5.05,-1.22,0.226,0.52,"None","3720","jumonji and AT-rich interaction domain containing 2","NS",0.645891560852599
"CALHM6",1.61,-1.28,1.22,0.226,0.52,"None","441168","calcium homeostasis modulator family member 6","NS",0.645891560852599
"CIDEC",-1.47,-2.43,-1.23,0.226,0.52,"None","63924","cell death inducing DFFA like effector c","NS",0.645891560852599
"EVPLL",4.1,-1.63,1.24,0.226,0.52,"None","645027","envoplakin like","NS",0.645891560852599
"PODNL1",-1.04,-0.724,-1.22,0.226,0.519,"None","79883","podocan like 1","NS",0.645891560852599
"CRACR2A",0.875,1.66,1.22,0.226,0.521,"None","84766","calcium release activated channel regulator 2A","NS",0.645891560852599
"CCNB1",0.801,1.39,1.22,0.226,0.52,"None","891","cyclin B1","NS",0.645891560852599
"PJA2",-0.603,8.13,-1.22,0.226,0.52,"None","9867","praja ring finger ubiquitin ligase 2","NS",0.645891560852599
"COL1A2",1.11,6.3,1.22,0.227,0.522,"None","1278","collagen type I alpha 2 chain","NS",0.643974142806877
"ERICH6",-1.08,-1.2,-1.22,0.227,0.521,"None","131831","glutamate rich 6","NS",0.643974142806877
"ANKRD46",0.921,3.5,1.22,0.227,0.522,"None","157567","ankyrin repeat domain 46","NS",0.643974142806877
"GNA15",-1.18,1.41,-1.22,0.227,0.521,"None","2769","G protein subunit alpha 15","NS",0.643974142806877
"C2CD4B",1.18,5.46,1.22,0.227,0.522,"None","388125","C2 calcium dependent domain containing 4B","NS",0.643974142806877
"CNTN3",1.44,2.6,1.22,0.227,0.521,"None","5067","contactin 3","NS",0.643974142806877
"RAPGEFL1",-0.554,3.46,-1.22,0.227,0.521,"None","51195","Rap guanine nucleotide exchange factor like 1","NS",0.643974142806877
"TBC1D19",-0.555,3.43,-1.22,0.227,0.521,"None","55296","TBC1 domain family member 19","NS",0.643974142806877
"MAPK4",1.31,3,1.22,0.227,0.521,"None","5596","mitogen-activated protein kinase 4","NS",0.643974142806877
"NXF2",-1.19,-2.04,-1.22,0.227,0.522,"None","56001","nuclear RNA export factor 2","NS",0.643974142806877
"SPHK2",-0.759,3.98,-1.22,0.227,0.521,"None","56848","sphingosine kinase 2","NS",0.643974142806877
"RNF122",0.743,2.46,1.22,0.227,0.521,"None","79845","ring finger protein 122","NS",0.643974142806877
"FZD8",0.908,2.81,1.22,0.227,0.521,"None","8325","frizzled class receptor 8","NS",0.643974142806877
"CACNA2D4",1.04,-0.672,1.22,0.227,0.521,"None","93589","calcium voltage-gated channel auxiliary subunit alpha2delta 4","NS",0.643974142806877
"PCMTD1",0.726,5.79,1.21,0.228,0.522,"None","115294","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1","NS",0.642065152999546
"S100Z",1.18,0.713,1.21,0.228,0.522,"None","170591","S100 calcium binding protein Z","NS",0.642065152999546
"KLHL35",-0.717,2.17,-1.21,0.228,0.522,"None","283212","kelch like family member 35","NS",0.642065152999546
"SHISA2",1.67,0.347,1.21,0.228,0.522,"None","387914","shisa family member 2","NS",0.642065152999546
"PKP1",-1.78,-0.135,-1.21,0.228,0.523,"None","5317","plakophilin 1","NS",0.642065152999546
"CENPJ",1.13,1.14,1.21,0.228,0.522,"None","55835","centromere protein J","NS",0.642065152999546
"RPL26",0.77,5.28,1.21,0.228,0.523,"None","6154","ribosomal protein L26","NS",0.642065152999546
"ELOVL4",-0.82,3.12,-1.21,0.228,0.522,"None","6785","ELOVL fatty acid elongase 4","NS",0.642065152999546
"FRMD1",3.38,-0.309,1.22,0.228,0.522,"None","79981","FERM domain containing 1","NS",0.642065152999546
"TMEM170B",-0.633,4.13,-1.21,0.229,0.524,"None","100113407","transmembrane protein 170B","NS",0.640164517660112
"CLP1",1.03,2.56,1.21,0.229,0.524,"None","10978","cleavage factor polyribonucleotide kinase subunit 1","NS",0.640164517660112
"ERI2",0.982,2.51,1.21,0.229,0.524,"None","112479","ERI1 exoribonuclease family member 2","NS",0.640164517660112
"NAIF1",-0.595,3.45,-1.21,0.229,0.524,"None","203245","nuclear apoptosis inducing factor 1","NS",0.640164517660112
"GJD4",-1.55,-2.32,-1.22,0.229,0.524,"None","219770","gap junction protein delta 4","NS",0.640164517660112
