"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"GEN1",6.63,3.29,0.973,0.333,0.81,"None","348654","GEN1 Holliday junction 5' flap endonuclease","NS",0.47755576649368
"INCA1",-5.64,1.06,-0.974,0.333,0.81,"None","388324","inhibitor of CDK, cyclin A1 interacting protein 1","NS",0.47755576649368
"MAP6",5.09,6.04,0.973,0.333,0.81,"Endocrine","4135","microtubule associated protein 6","NS",0.47755576649368
"ACP3",12.2,5.65,0.973,0.333,0.81,"None","55","acid phosphatase 3","NS",0.47755576649368
"C1QC",-19.3,1.19,-0.974,0.333,0.81,"Non-endocrine","714","complement C1q C chain","NS",0.47755576649368
"METTL25",-5.39,1.94,-0.972,0.333,0.81,"None","84190","methyltransferase like 25","NS",0.47755576649368
"DYDC2",-10.4,-1.76,-0.975,0.333,0.81,"None","84332","DPY30 domain containing 2","NS",0.47755576649368
"MACIR",-6.89,3.1,-0.973,0.333,0.81,"None","90355","macrophage immunometabolism regulator","NS",0.47755576649368
"FHAD1",9.39,2.31,0.972,0.334,0.81,"None","114827","forkhead associated phosphopeptide binding domain 1","NS",0.476253533188435
"MRPL55",5.04,4.51,0.971,0.334,0.81,"None","128308","mitochondrial ribosomal protein L55","NS",0.476253533188435
"ORC3",-4.55,4.36,-0.971,0.334,0.81,"None","23595","origin recognition complex subunit 3","NS",0.476253533188435
"INTS7",-8.89,3.48,-0.971,0.334,0.81,"None","25896","integrator complex subunit 7","NS",0.476253533188435
"FOXD3",11.7,-2.26,0.977,0.334,0.81,"None","27022","forkhead box D3","NS",0.476253533188435
"SH2D6",10.7,-0.673,0.972,0.334,0.81,"None","284948","SH2 domain containing 6","NS",0.476253533188435
"ILK",-4.78,2.71,-0.972,0.334,0.81,"None","3611","integrin linked kinase","NS",0.476253533188435
"C16orf87",5.09,3.35,0.971,0.334,0.811,"None","388272","chromosome 16 open reading frame 87","NS",0.476253533188435
"ALKAL1",14.6,-2.3,0.979,0.334,0.81,"None","389658","ALK and LTK ligand 1","NS",0.476253533188435
"PABPN1L",9.52,-2.12,0.973,0.334,0.81,"None","390748","PABPN1 like, cytoplasmic","NS",0.476253533188435
"MMP11",-7.78,1.24,-0.972,0.334,0.81,"None","4320","matrix metallopeptidase 11","NS",0.476253533188435
"NDUFB5",-4.39,5.24,-0.971,0.334,0.81,"None","4711","NADH:ubiquinone oxidoreductase subunit B5","NS",0.476253533188435
"REEP2",7.35,5.88,0.972,0.334,0.81,"None","51308","receptor accessory protein 2","NS",0.476253533188435
"MS4A4A",-20.8,-0.972,-0.974,0.334,0.81,"Non-endocrine","51338","membrane spanning 4-domains A4A","NS",0.476253533188435
"UFM1",5.35,7.03,0.972,0.334,0.81,"None","51569","ubiquitin fold modifier 1","NS",0.476253533188435
"PIAS4",-5.61,4.41,-0.971,0.334,0.81,"None","51588","protein inhibitor of activated STAT 4","NS",0.476253533188435
"ARHGAP21",7.54,6.36,0.971,0.334,0.81,"None","57584","Rho GTPase activating protein 21","NS",0.476253533188435
"EXOC4",-5.07,5.34,-0.971,0.334,0.81,"None","60412","exocyst complex component 4","NS",0.476253533188435
"ZBTB8A",5.45,2.6,0.971,0.334,0.81,"None","653121","zinc finger and BTB domain containing 8A","NS",0.476253533188435
"SPDYE16",9.82,-1.81,0.97,0.335,0.811,"None","102723555","speedy/RINGO cell cycle regulator family member E16","NS",0.474955192963155
"ZP1",11.2,1.05,0.97,0.335,0.811,"None","22917","zona pellucida glycoprotein 1","NS",0.474955192963155
"H3-5",10.8,-0.329,0.97,0.335,0.811,"None","440093","H3.5 histone","NS",0.474955192963155
"UBAP2",-4.56,5.38,-0.97,0.335,0.811,"None","55833","ubiquitin associated protein 2","NS",0.474955192963155
"FABP12",9.84,-2.19,0.972,0.335,0.811,"None","646486","fatty acid binding protein 12","NS",0.474955192963155
"ELOC",5.72,5.38,0.97,0.335,0.811,"None","6921","elongin C","NS",0.474955192963155
"GPR137B",-5.78,3.61,-0.969,0.335,0.811,"None","7107","G protein-coupled receptor 137B","NS",0.474955192963155
"C8A",12.9,-2.31,0.977,0.335,0.811,"None","731","complement C8 alpha chain","NS",0.474955192963155
"XIST",83.3,4.41,0.974,0.335,0.811,"None","7503","X inactive specific transcript","NS",0.474955192963155
"SMKR1",5.42,1.42,0.968,0.336,0.812,"None","100287482","small lysine rich protein 1","NS",0.473660722610156
"DACT2",-11.9,3.36,-0.966,0.336,0.813,"None","168002","dishevelled binding antagonist of beta catenin 2","NS",0.473660722610156
"ALDOB",16.9,6.29,0.966,0.336,0.813,"Non-endocrine","229","aldolase, fructose-bisphosphate B","NS",0.473660722610156
"ETFBKMT",-7.52,2.24,-0.968,0.336,0.812,"None","254013","electron transfer flavoprotein subunit beta lysine methyltransferase","NS",0.473660722610156
"HSD11B1L",5.45,3.6,0.966,0.336,0.813,"None","374875","hydroxysteroid 11-beta dehydrogenase 1 like","NS",0.473660722610156
"NTN3",9.7,-2.11,0.969,0.336,0.813,"None","4917","netrin 3","NS",0.473660722610156
"ATP2B3",9.84,0.194,0.966,0.336,0.813,"None","492","ATPase plasma membrane Ca2+ transporting 3","NS",0.473660722610156
"ATP4B",10.2,-2.58,0.977,0.336,0.812,"None","496","ATPase H+/K+ transporting subunit beta","NS",0.473660722610156
"CDKN2AIP",5.82,5.15,0.967,0.336,0.813,"None","55602","CDKN2A interacting protein","NS",0.473660722610156
"MAPK6",9.24,6.77,0.967,0.336,0.813,"None","5597","mitogen-activated protein kinase 6","NS",0.473660722610156
"SAG",8.62,-2.57,0.972,0.336,0.812,"None","6295","S-antigen visual arrestin","NS",0.473660722610156
"SYNDIG1",-15.5,1.34,-0.967,0.336,0.813,"None","79953","synapse differentiation inducing 1","NS",0.473660722610156
"THEMIS2",7.08,3.04,0.967,0.336,0.813,"None","9473","thymocyte selection associated family member 2","NS",0.473660722610156
"GPRASP1",5.99,7.17,0.966,0.336,0.813,"Endocrine","9737","G protein-coupled receptor associated sorting protein 1","NS",0.473660722610156
"HDAC4",6.59,4.37,0.967,0.336,0.813,"None","9759","histone deacetylase 4","NS",0.473660722610156
"ZNF197",4.7,4.53,0.965,0.337,0.813,"None","10168","zinc finger protein 197","NS",0.472370099128661
"NUTF2",5.31,5.8,0.966,0.337,0.813,"None","10204","nuclear transport factor 2","NS",0.472370099128661
"HSF2BP",7.96,-0.609,0.966,0.337,0.813,"None","11077","heat shock transcription factor 2 binding protein","NS",0.472370099128661
"DNAJB4",-10.9,4.94,-0.964,0.337,0.813,"None","11080","DnaJ heat shock protein family (Hsp40) member B4","NS",0.472370099128661
"SP140",-9.9,-1.88,-0.967,0.337,0.813,"None","11262","SP140 nuclear body protein","NS",0.472370099128661
"CKMT2",-8.91,1.07,-0.966,0.337,0.813,"None","1160","creatine kinase, mitochondrial 2","NS",0.472370099128661
"CSTF2",-5.24,2.33,-0.964,0.337,0.813,"None","1478","cleavage stimulation factor subunit 2","NS",0.472370099128661
"PPP1R2B",8.37,-1.83,0.966,0.337,0.813,"None","153743","PPP1R2 family member B","NS",0.472370099128661
"LVRN",11.5,-2.2,0.974,0.337,0.813,"None","206338","laeverin","NS",0.472370099128661
"RSL24D1",5.73,6.59,0.965,0.337,0.813,"None","51187","ribosomal L24 domain containing 1","NS",0.472370099128661
"LUC7L3",-5.32,6.61,-0.964,0.337,0.813,"None","51747","LUC7 like 3 pre-mRNA splicing factor","NS",0.472370099128661
"C21orf58",-6.58,5.26,-0.965,0.337,0.813,"Endocrine","54058","chromosome 21 open reading frame 58","NS",0.472370099128661
"ATXN2",-5.18,5.25,-0.965,0.337,0.813,"None","6311","ataxin 2","NS",0.472370099128661
"SLC17A1",-14.3,-0.575,-0.966,0.337,0.813,"None","6568","solute carrier family 17 member 1","NS",0.472370099128661
"PODNL1",8.31,-0.724,0.965,0.337,0.813,"None","79883","podocan like 1","NS",0.472370099128661
"EPX",12.5,-1.38,0.967,0.337,0.813,"None","8288","eosinophil peroxidase","NS",0.472370099128661
"GALNT5",-11.9,-1.45,-0.964,0.338,0.813,"None","11227","polypeptide N-acetylgalactosaminyltransferase 5","NS",0.471083299722345
"SNORD73B",11.4,-2.51,0.967,0.338,0.814,"None","114655","small nucleolar RNA, C/D box U73B","NS",0.471083299722345
"LRRC56",4.61,2.98,0.964,0.338,0.813,"Endocrine","115399","leucine rich repeat containing 56","NS",0.471083299722345
"C3orf35",11.2,2.49,0.964,0.338,0.813,"None","339883","chromosome 3 open reading frame 35","NS",0.471083299722345
"DNAJB13",9.75,-1.52,0.964,0.338,0.813,"None","374407","DnaJ heat shock protein family (Hsp40) member B13","NS",0.471083299722345
"RHOB",-11.4,8.9,-0.962,0.338,0.814,"None","388","ras homolog family member B","NS",0.471083299722345
"POLR1D",5.14,6.52,0.962,0.338,0.814,"None","51082","RNA polymerase I and III subunit D","NS",0.471083299722345
"SLC2A9",10.7,1.12,0.962,0.338,0.814,"None","56606","solute carrier family 2 member 9","NS",0.471083299722345
"PLSCR3",10.8,-1.88,0.965,0.338,0.813,"None","57048","phospholipid scramblase 3","NS",0.471083299722345
"ALG12",-4.09,3.66,-0.963,0.338,0.814,"None","79087","ALG12 alpha-1,6-mannosyltransferase","NS",0.471083299722345
"C16orf70",4.75,3.86,0.964,0.338,0.813,"None","80262","chromosome 16 open reading frame 70","NS",0.471083299722345
"C18orf21",6.34,3.29,0.962,0.338,0.814,"None","83608","chromosome 18 open reading frame 21","NS",0.471083299722345
"CASQ2",-10.2,-1.36,-0.963,0.338,0.814,"None","845","calsequestrin 2","NS",0.471083299722345
"EMB",-6.64,5.04,-0.961,0.339,0.814,"None","133418","embigin","NS",0.469800301796918
"CREBRF",7.55,5.86,0.961,0.339,0.814,"None","153222","CREB3 regulatory factor","NS",0.469800301796918
"SIGLEC9",-10.4,-1.95,-0.962,0.339,0.814,"None","27180","sialic acid binding Ig like lectin 9","NS",0.469800301796918
"IGSF22",7,2.08,0.961,0.339,0.814,"None","283284","immunoglobulin superfamily member 22","NS",0.469800301796918
"DNAJC5G",12.2,-2.74,0.974,0.339,0.814,"None","285126","DnaJ heat shock protein family (Hsp40) member C5 gamma","NS",0.469800301796918
"PLEKHO1",10.9,3.91,0.962,0.339,0.814,"None","51177","pleckstrin homology domain containing O1","NS",0.469800301796918
"BAIAP2L1",6.12,4.95,0.961,0.339,0.814,"None","55971","BAR/IMD domain containing adaptor protein 2 like 1","NS",0.469800301796918
"SH3GL3",13.5,-0.0729,0.962,0.339,0.814,"None","6457","SH3 domain containing GRB2 like 3, endophilin A3","NS",0.469800301796918
"SNORD71",14,-1.33,0.961,0.339,0.814,"None","692111","small nucleolar RNA, C/D box 71","NS",0.469800301796918
"ZNF14",6.3,3.46,0.961,0.339,0.814,"None","7561","zinc finger protein 14","NS",0.469800301796918
"PRSS27",7.68,0.352,0.962,0.339,0.814,"None","83886","serine protease 27","NS",0.469800301796918
"VAMP8",-6.73,4.72,-0.961,0.339,0.814,"Non-endocrine","8673","vesicle associated membrane protein 8","NS",0.469800301796918
"BRSK2",-4.9,4.96,-0.961,0.339,0.814,"Non-endocrine","9024","BR serine/threonine kinase 2","NS",0.469800301796918
"TBKBP1",4.61,4.32,0.961,0.339,0.814,"None","9755","TBK1 binding protein 1","NS",0.469800301796918
"KBTBD12",-14.3,-0.623,-0.96,0.34,0.814,"None","166348","kelch repeat and BTB domain containing 12","NS",0.468521082957745
"TOR1AIP1",7.35,7.06,0.959,0.34,0.814,"None","26092","torsin 1A interacting protein 1","NS",0.468521082957745
"ABCA12",14.5,-1.95,0.963,0.34,0.814,"None","26154","ATP binding cassette subfamily A member 12","NS",0.468521082957745
"GBP2",-8.73,3.4,-0.958,0.34,0.814,"None","2634","guanylate binding protein 2","NS",0.468521082957745
"STEAP1",-12.7,0.823,-0.959,0.34,0.814,"None","26872","STEAP family member 1","NS",0.468521082957745
"MS4A10",11.1,-2.28,0.968,0.34,0.814,"None","341116","membrane spanning 4-domains A10","NS",0.468521082957745
"NDUFB9",5.09,6.16,0.959,0.34,0.814,"None","4715","NADH:ubiquinone oxidoreductase subunit B9","NS",0.468521082957745
"AMIGO1",-5.3,4.61,-0.96,0.34,0.814,"None","57463","adhesion molecule with Ig like domain 1","NS",0.468521082957745
"CARNS1",-6.55,0.372,-0.96,0.34,0.814,"None","57571","carnosine synthase 1","NS",0.468521082957745
"USP36",6.05,6.38,0.959,0.34,0.814,"None","57602","ubiquitin specific peptidase 36","NS",0.468521082957745
"TUBA1A",8.36,9.6,0.959,0.34,0.814,"None","7846","tubulin alpha 1a","NS",0.468521082957745
"CCDC28B",-4.83,2.41,-0.959,0.34,0.814,"None","79140","coiled-coil domain containing 28B","NS",0.468521082957745
"CASP8",-5.73,2.3,-0.959,0.34,0.814,"None","841","caspase 8","NS",0.468521082957745
"GALP",10.8,-2.72,0.967,0.34,0.814,"None","85569","galanin like peptide","NS",0.468521082957745
"COX4I1",5.16,7.86,0.957,0.341,0.815,"None","1327","cytochrome c oxidase subunit 4I1","NS",0.467245621007502
"ARSI",-9.13,-0.489,-0.957,0.341,0.815,"None","340075","arylsulfatase family member I","NS",0.467245621007502
"CDRT1",8.9,-2.21,0.96,0.341,0.815,"None","374286","CMT1A duplicated region transcript 1","NS",0.467245621007502
"A4GNT",-13.7,-1.13,-0.957,0.341,0.815,"Non-endocrine","51146","alpha-1,4-N-acetylglucosaminyltransferase","NS",0.467245621007502
"LPCAT2",-7.26,1.91,-0.956,0.341,0.815,"Non-endocrine","54947","lysophosphatidylcholine acyltransferase 2","NS",0.467245621007502
"POGLUT1",-5.77,3.67,-0.957,0.341,0.815,"None","56983","protein O-glucosyltransferase 1","NS",0.467245621007502
"TM7SF2",-6.65,5.09,-0.957,0.341,0.815,"None","7108","transmembrane 7 superfamily member 2","NS",0.467245621007502
"MOGS",-5.17,5.26,-0.958,0.341,0.815,"None","7841","mannosyl-oligosaccharide glucosidase","NS",0.467245621007502
"PABPC1L",-7.25,3.93,-0.958,0.341,0.815,"None","80336","poly(A) binding protein cytoplasmic 1 like","NS",0.467245621007502
"DLG5",5.35,6.14,0.957,0.341,0.815,"None","9231","discs large MAGUK scaffold protein 5","NS",0.467245621007502
"CFAP97D2",-16.3,-1.27,-0.956,0.342,0.816,"None","101929355","CFAP97 domain containing 2","NS",0.465973893943865
"COL1A1",-9.92,6.11,-0.955,0.342,0.816,"None","1277","collagen type I alpha 1 chain","NS",0.465973893943865
"EPHA3",-10.9,2.23,-0.955,0.342,0.816,"None","2042","EPH receptor A3","NS",0.465973893943865
"GAP43",8.92,3.36,0.955,0.342,0.816,"None","2596","growth associated protein 43","NS",0.465973893943865
"ICOS",16.2,-2.59,0.975,0.342,0.816,"None","29851","inducible T cell costimulator","NS",0.465973893943865
"KCNJ2",9.9,2.32,0.955,0.342,0.816,"None","3759","potassium inwardly rectifying channel subfamily J member 2","NS",0.465973893943865
"CEP85L",8.43,4.72,0.955,0.342,0.816,"None","387119","centrosomal protein 85 like","NS",0.465973893943865
"MCM5",-5.44,3.35,-0.956,0.342,0.816,"None","4174","minichromosome maintenance complex component 5","NS",0.465973893943865
"BTBD1",4.74,6.72,0.955,0.342,0.816,"None","53339","BTB domain containing 1","NS",0.465973893943865
"TMEM140",-5.63,3.03,-0.956,0.342,0.816,"None","55281","transmembrane protein 140","NS",0.465973893943865
"ANKRD7",-6.61,0.341,-0.956,0.342,0.816,"None","56311","ankyrin repeat domain 7","NS",0.465973893943865
"RPRM",11.2,-1.14,0.956,0.342,0.816,"None","56475","reprimo, TP53 dependent G2 arrest mediator homolog","NS",0.465973893943865
"SELL",-9.47,-1.85,-0.956,0.342,0.816,"None","6402","selectin L","NS",0.465973893943865
"TMEM253",11.5,-1.54,0.955,0.342,0.816,"None","643382","transmembrane protein 253","NS",0.465973893943865
"ZNF668",-5.39,2.05,-0.955,0.342,0.816,"None","79759","zinc finger protein 668","NS",0.465973893943865
"GPC6",-7.88,3.98,-0.954,0.343,0.816,"None","10082","glypican 6","NS",0.464705879957229
"SLX4IP",-11.1,2.5,-0.954,0.343,0.816,"None","128710","SLX4 interacting protein","NS",0.464705879957229
"TTLL9",-8.79,-0.829,-0.953,0.343,0.816,"None","164395","tubulin tyrosine ligase like 9","NS",0.464705879957229
"BHLHA15",-14.3,3.66,-0.953,0.343,0.816,"Non-endocrine","168620","basic helix-loop-helix family member a15","NS",0.464705879957229
"ZNF721",5.12,4.98,0.953,0.343,0.816,"None","170960","zinc finger protein 721","NS",0.464705879957229
"ANO6",-8.55,5.28,-0.952,0.343,0.816,"None","196527","anoctamin 6","NS",0.464705879957229
"MORN5",12.1,-1.62,0.954,0.343,0.816,"None","254956","MORN repeat containing 5","NS",0.464705879957229
"TAGLN3",-7.02,5.26,-0.953,0.343,0.816,"None","29114","transgelin 3","NS",0.464705879957229
"OPA1",4.97,6.58,0.952,0.343,0.816,"None","4976","OPA1 mitochondrial dynamin like GTPase","NS",0.464705879957229
"ZBTB21",8.32,6.37,0.952,0.343,0.816,"None","49854","zinc finger and BTB domain containing 21","NS",0.464705879957229
"SPTBN5",-9.42,1.76,-0.953,0.343,0.816,"None","51332","spectrin beta, non-erythrocytic 5","NS",0.464705879957229
"AVPR1B",-12.6,1.54,-0.953,0.343,0.816,"None","553","arginine vasopressin receptor 1B","NS",0.464705879957229
"HMCES",5.15,5.64,0.954,0.343,0.816,"None","56941","5-hydroxymethylcytosine binding, ES cell specific","NS",0.464705879957229
"XYLT1",-6.66,3.1,-0.954,0.343,0.816,"None","64131","xylosyltransferase 1","NS",0.464705879957229
"TANGO6",-6.02,2.89,-0.953,0.343,0.816,"None","79613","transport and golgi organization 6 homolog","NS",0.464705879957229
"TPST2",-15.3,5.74,-0.953,0.343,0.816,"Non-endocrine","8459","tyrosylprotein sulfotransferase 2","NS",0.464705879957229
"TEX30",5.61,3.14,0.954,0.343,0.816,"None","93081","testis expressed 30","NS",0.464705879957229
"C20orf173",13.5,-2.42,0.961,0.344,0.816,"None","140873","chromosome 20 open reading frame 173","NS",0.46344155742847
"TAFA4",10.4,0.101,0.952,0.344,0.816,"Endocrine","151647","TAFA chemokine like family member 4","NS",0.46344155742847
"AMN1",-4.34,2.88,-0.951,0.344,0.816,"None","196394","antagonist of mitotic exit network 1 homolog","NS",0.46344155742847
"IGF1",11,0.548,0.951,0.344,0.817,"None","3479","insulin like growth factor 1","NS",0.46344155742847
"LDHC",13.8,-1.85,0.952,0.344,0.817,"None","3948","lactate dehydrogenase C","NS",0.46344155742847
"CEACAM6",-17.8,1.45,-0.952,0.344,0.816,"None","4680","CEA cell adhesion molecule 6","NS",0.46344155742847
"OR3A1",-8.78,-2.31,-0.953,0.344,0.816,"None","4994","olfactory receptor family 3 subfamily A member 1 (gene/pseudogene)","NS",0.46344155742847
"RFX1",-4.88,4.9,-0.952,0.344,0.816,"None","5989","regulatory factor X1","NS",0.46344155742847
"CLDN8",11,-2.5,0.962,0.344,0.817,"None","9073","claudin 8","NS",0.46344155742847
"CACNA2D4",8.26,-0.672,0.952,0.344,0.816,"None","93589","calcium voltage-gated channel auxiliary subunit alpha2delta 4","NS",0.46344155742847
"GOLGA8R",-10.1,0.78,-0.949,0.345,0.817,"None","101059918","golgin A8 family member R","NS",0.462180904926726
"IQCD",-5.91,1.15,-0.95,0.345,0.817,"None","115811","IQ motif containing D","NS",0.462180904926726
"DAB2",-7.23,4.76,-0.95,0.345,0.817,"None","1601","DAB adaptor protein 2","NS",0.462180904926726
"KRTAP12-2",7.73,-2.58,0.956,0.345,0.817,"None","353323","keratin associated protein 12-2","NS",0.462180904926726
"ARHGDIA",4.94,7.34,0.95,0.345,0.817,"None","396","Rho GDP dissociation inhibitor alpha","NS",0.462180904926726
"MAN2A1",5.05,6.35,0.949,0.345,0.817,"None","4124","mannosidase alpha class 2A member 1","NS",0.462180904926726
"NODAL",12.1,-1.24,0.952,0.345,0.817,"None","4838","nodal growth differentiation factor","NS",0.462180904926726
"RPL36A",6.86,1.99,0.95,0.345,0.817,"None","6173","ribosomal protein L36a","NS",0.462180904926726
"ATAD5",7.66,1.61,0.949,0.345,0.817,"None","79915","ATPase family AAA domain containing 5","NS",0.462180904926726
"HGS",6.19,6.63,0.949,0.345,0.817,"None","9146","hepatocyte growth factor-regulated tyrosine kinase substrate","NS",0.462180904926726
"HYKK",-5.51,1.28,-0.947,0.346,0.817,"None","123688","hydroxylysine kinase","NS",0.460923901207223
"CORT",12,-1.11,0.948,0.346,0.817,"None","1325","cortistatin","NS",0.460923901207223
"ATP10B",-15.7,1.45,-0.947,0.346,0.817,"Non-endocrine","23120","ATPase phospholipid transporting 10B (putative)","NS",0.460923901207223
"CALHM1",11.6,-2.2,0.951,0.346,0.817,"None","255022","calcium homeostasis modulator 1","NS",0.460923901207223
"GNGT1",13,-2.68,0.964,0.346,0.817,"None","2792","G protein subunit gamma transducin 1","NS",0.460923901207223
"KCNG1",-13.8,0.875,-0.948,0.346,0.817,"None","3755","potassium voltage-gated channel modifier subfamily G member 1","NS",0.460923901207223
"BCAR4",12.7,-2.45,0.952,0.346,0.817,"None","400500","breast cancer anti-estrogen resistance 4","NS",0.460923901207223
"SCAPER",-4.88,5.09,-0.948,0.346,0.817,"None","49855","S-phase cyclin A associated protein in the ER","NS",0.460923901207223
