"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"TCTE1",-2.41,0.278,-0.592,0.556,0.871,"None","202500","t-complex-associated-testis-expressed 1","NS",0.254925208417942
"GHRH",-1.98,-2,-0.592,0.556,0.871,"None","2691","growth hormone releasing hormone","NS",0.254925208417942
"CLEC18A",1.64,-0.895,0.592,0.556,0.871,"None","348174","C-type lectin domain family 18 member A","NS",0.254925208417942
"ARSL",1.57,4.67,0.591,0.556,0.871,"None","415","arylsulfatase L","NS",0.254925208417942
"VCX3B",-1.84,-2.7,-0.595,0.556,0.871,"None","425054","variable charge X-linked 3B","NS",0.254925208417942
"BLM",1.6,-0.727,0.59,0.556,0.871,"None","641","BLM RecQ like helicase","NS",0.254925208417942
"TACR1",1.67,-1.68,0.59,0.556,0.871,"None","6869","tachykinin receptor 1","NS",0.254925208417942
"SERPINA7",2.32,-2.06,0.593,0.556,0.871,"None","6906","serpin family A member 7","NS",0.254925208417942
"TFAM",0.866,5.04,0.591,0.556,0.871,"None","7019","transcription factor A, mitochondrial","NS",0.254925208417942
"TRAPPC6A",0.916,3.39,0.591,0.556,0.871,"None","79090","trafficking protein particle complex 6A","NS",0.254925208417942
"RTL6",-0.787,6.26,-0.591,0.556,0.871,"None","84247","retrotransposon Gag like 6","NS",0.254925208417942
"FBLN5",-0.999,5,-0.59,0.557,0.871,"None","10516","fibulin 5","NS",0.254144804826271
"PWWP2A",-0.897,4.02,-0.589,0.557,0.871,"None","114825","PWWP domain containing 2A","NS",0.254144804826271
"CFAP221",-0.942,3.31,-0.59,0.557,0.871,"None","200373","cilia and flagella associated protein 221","NS",0.254144804826271
"FEN1",-1.44,3.91,-0.589,0.557,0.871,"None","2237","flap structure-specific endonuclease 1","NS",0.254144804826271
"RAD54L2",1.33,5.41,0.59,0.557,0.871,"None","23132","RAD54 like 2","NS",0.254144804826271
"SH2D6",-1.85,-0.673,-0.589,0.557,0.871,"None","284948","SH2 domain containing 6","NS",0.254144804826271
"MIR153-1",1.97,-1.01,0.59,0.557,0.871,"None","406944","microRNA 153-1","NS",0.254144804826271
"MCOLN3",1.01,4.89,0.59,0.557,0.871,"None","55283","mucolipin 3","NS",0.254144804826271
"DIABLO",1.07,3.14,0.589,0.557,0.871,"None","56616","diablo IAP-binding mitochondrial protein","NS",0.254144804826271
"RHBG",1.7,-1.5,0.589,0.557,0.871,"None","57127","Rh family B glycoprotein (gene/pseudogene)","NS",0.254144804826271
"MRPS14",-1.27,3.99,-0.59,0.557,0.871,"None","63931","mitochondrial ribosomal protein S14","NS",0.254144804826271
"ASAH2B",-0.835,3.1,-0.589,0.557,0.871,"None","653308","N-acylsphingosine amidohydrolase 2B","NS",0.254144804826271
"ZNF212",-1.37,3.56,-0.589,0.557,0.871,"None","7988","zinc finger protein 212","NS",0.254144804826271
"ADAMTS3",1.74,-0.804,0.59,0.557,0.871,"None","9508","ADAM metallopeptidase with thrombospondin type 1 motif 3","NS",0.254144804826271
"ZNF460",-1.73,3.21,-0.588,0.558,0.871,"None","10794","zinc finger protein 460","NS",0.253365801062421
"PABPC5",-2.27,-0.0647,-0.588,0.558,0.871,"None","140886","poly(A) binding protein cytoplasmic 5","NS",0.253365801062421
"EYA4",2.25,0.325,0.588,0.558,0.871,"None","2070","EYA transcriptional coactivator and phosphatase 4","NS",0.253365801062421
"PPIL2",0.839,5.06,0.588,0.558,0.871,"None","23759","peptidylprolyl isomerase like 2","NS",0.253365801062421
"SHPRH",-1,4.01,-0.587,0.558,0.871,"None","257218","SNF2 histone linker PHD RING helicase","NS",0.253365801062421
"AMELY",-2.45,-2.08,-0.59,0.558,0.871,"None","266","amelogenin Y-linked","NS",0.253365801062421
"SLCO4A1",-1.47,1.89,-0.588,0.558,0.871,"None","28231","solute carrier organic anion transporter family member 4A1","NS",0.253365801062421
"HLA-DQB1",-3.37,2.23,-0.588,0.558,0.871,"None","3119","major histocompatibility complex, class II, DQ beta 1","NS",0.253365801062421
"HLA-DRB5",-3.57,1.21,-0.587,0.558,0.871,"None","3127","major histocompatibility complex, class II, DR beta 5","NS",0.253365801062421
"ANKRD62",2.3,-0.645,0.589,0.558,0.871,"None","342850","ankyrin repeat domain 62","NS",0.253365801062421
"KRT13",6.34,-1.21,0.59,0.558,0.871,"None","3860","keratin 13","NS",0.253365801062421
"GPR152",2.07,-2.37,0.589,0.558,0.871,"None","390212","G protein-coupled receptor 152","NS",0.253365801062421
"ZMYND10",-1.76,0.94,-0.588,0.558,0.871,"None","51364","zinc finger MYND-type containing 10","NS",0.253365801062421
"GSDMB",-1.56,1.03,-0.588,0.558,0.871,"None","55876","gasdermin B","NS",0.253365801062421
"TEX14",2.88,1.59,0.587,0.558,0.871,"None","56155","testis expressed 14, intercellular bridge forming factor","NS",0.253365801062421
"BIK",1.47,1.31,0.589,0.558,0.871,"None","638","BCL2 interacting killer","NS",0.253365801062421
"GLIS2",1.04,5.52,0.588,0.558,0.871,"None","84662","GLIS family zinc finger 2","NS",0.253365801062421
"RPL23",1.09,8.42,0.587,0.558,0.871,"None","9349","ribosomal protein L23","NS",0.253365801062421
"LNCTAM34A",-1.4,-0.858,-0.587,0.559,0.871,"None","102724571","long non coding transcriptional activator of miR34a","NS",0.252588192113577
"QSOX2",0.827,5.8,0.586,0.559,0.872,"None","169714","quiescin sulfhydryl oxidase 2","NS",0.252588192113577
"DNAH8",-2.18,-2.18,-0.588,0.559,0.872,"None","1769","dynein axonemal heavy chain 8","NS",0.252588192113577
"ELK1",-0.799,4.77,-0.586,0.559,0.872,"None","2002","ETS transcription factor ELK1","NS",0.252588192113577
"DPY19L1",1.28,4.68,0.587,0.559,0.871,"None","23333","dpy-19 like C-mannosyltransferase 1","NS",0.252588192113577
"UQCRQ",-0.906,5.97,-0.586,0.559,0.872,"None","27089","ubiquinol-cytochrome c reductase complex III subunit VII","NS",0.252588192113577
"VSIG1",2.37,-0.998,0.586,0.559,0.872,"None","340547","V-set and immunoglobulin domain containing 1","NS",0.252588192113577
"MAGEL2",-1.5,4.79,-0.587,0.559,0.871,"None","54551","MAGE family member L2","NS",0.252588192113577
"AVP",1.75,-2.49,0.59,0.559,0.871,"None","551","arginine vasopressin","NS",0.252588192113577
"MARCHF4",1.14,4.57,0.587,0.559,0.872,"None","57574","membrane associated ring-CH-type finger 4","NS",0.252588192113577
"RSPO3",-1.97,-0.847,-0.587,0.559,0.872,"None","84870","R-spondin 3","NS",0.252588192113577
"GSTO1",-0.839,5.75,-0.587,0.559,0.872,"None","9446","glutathione S-transferase omega 1","NS",0.252588192113577
"U2AF1L5",-4.27,2.02,-0.585,0.56,0.872,"None","102724594","U2 small nuclear RNA auxiliary factor 1 like 5","NS",0.2518119729938
"TEKT4",-2.25,-0.815,-0.584,0.56,0.872,"None","150483","tektin 4","NS",0.2518119729938
"AK4",-1.31,2.89,-0.585,0.56,0.872,"None","205","adenylate kinase 4","NS",0.2518119729938
"RSBN1L",-0.957,4.58,-0.585,0.56,0.872,"None","222194","round spermatid basic protein 1 like","NS",0.2518119729938
"C19orf81",1.51,0.19,0.584,0.56,0.872,"None","342918","chromosome 19 open reading frame 81","NS",0.2518119729938
"PIP4K2A",1.24,2.95,0.585,0.56,0.872,"None","5305","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha","NS",0.2518119729938
"PTPRB",1.94,3.93,0.585,0.56,0.872,"None","5787","protein tyrosine phosphatase receptor type B","NS",0.2518119729938
"RARA",0.759,4.85,0.585,0.56,0.872,"None","5914","retinoic acid receptor alpha","NS",0.2518119729938
"TMPRSS5",1.74,-0.0604,0.586,0.56,0.872,"None","80975","transmembrane serine protease 5","NS",0.2518119729938
"UTP15",-0.966,4.14,-0.585,0.56,0.872,"None","84135","UTP15 small subunit processome component","NS",0.2518119729938
"CDC14A",-1.95,4.6,-0.585,0.56,0.872,"None","8556","cell division cycle 14A","NS",0.2518119729938
"SLU7",-0.989,6.21,-0.583,0.561,0.873,"None","10569","SLU7 homolog, splicing factor","NS",0.251037138743839
"TUBA3E",-2.45,-1.93,-0.585,0.561,0.872,"None","112714","tubulin alpha 3e","NS",0.251037138743839
"CSPG4",1.65,2.87,0.584,0.561,0.872,"None","1464","chondroitin sulfate proteoglycan 4","NS",0.251037138743839
"CIART",1.15,4.85,0.584,0.561,0.872,"Endocrine","148523","circadian associated repressor of transcription","NS",0.251037138743839
"RAB21",-1.19,7.12,-0.584,0.561,0.872,"None","23011","RAB21, member RAS oncogene family","NS",0.251037138743839
"SPRYD4",-0.817,3.75,-0.583,0.561,0.873,"None","283377","SPRY domain containing 4","NS",0.251037138743839
"FBXL8",-0.848,2.88,-0.583,0.561,0.873,"None","55336","F-box and leucine rich repeat protein 8","NS",0.251037138743839
"IL17RB",0.972,3.95,0.583,0.561,0.873,"None","55540","interleukin 17 receptor B","NS",0.251037138743839
"IFIH1",1.21,5.16,0.583,0.561,0.873,"None","64135","interferon induced with helicase C domain 1","NS",0.251037138743839
"TMEM191B",-2.41,-0.944,-0.583,0.561,0.873,"None","728229","transmembrane protein 191B","NS",0.251037138743839
"RGPD2",2.7,1.25,0.584,0.561,0.873,"None","729857","RANBP2 like and GRIP domain containing 2","NS",0.251037138743839
"PRR36",-0.973,4.68,-0.583,0.561,0.873,"None","80164","proline rich 36","NS",0.251037138743839
"CACNA1G",1.83,-1.21,0.583,0.561,0.873,"None","8913","calcium voltage-gated channel subunit alpha1 G","NS",0.251037138743839
"FOXN4",1.89,-1.33,0.582,0.562,0.873,"None","121643","forkhead box N4","NS",0.250263684430939
"DENND2C",2.21,4.16,0.582,0.562,0.873,"None","163259","DENN domain containing 2C","NS",0.250263684430939
"KCNG1",-2.41,0.875,-0.582,0.562,0.873,"None","3755","potassium voltage-gated channel modifier subfamily G member 1","NS",0.250263684430939
"NPC1",1.38,5.5,0.582,0.562,0.873,"None","4864","NPC intracellular cholesterol transporter 1","NS",0.250263684430939
"MYO15A",1.26,1.55,0.582,0.562,0.873,"None","51168","myosin XVA","NS",0.250263684430939
"FKBP11",-0.974,5.62,-0.581,0.562,0.873,"None","51303","FKBP prolyl isomerase 11","NS",0.250263684430939
"POU4F1",-1.52,-2.47,-0.585,0.562,0.873,"None","5457","POU class 4 homeobox 1","NS",0.250263684430939
"RPS3A",1.03,9.12,0.582,0.562,0.873,"None","6189","ribosomal protein S3A","NS",0.250263684430939
"LRFN4",0.981,2.03,0.582,0.562,0.873,"None","78999","leucine rich repeat and fibronectin type III domain containing 4","NS",0.250263684430939
"PHF14",-0.844,4.82,-0.582,0.562,0.873,"None","9678","PHD finger protein 14","NS",0.250263684430939
"SPACA3",2.78,-0.768,0.581,0.563,0.874,"None","124912","sperm acrosome associated 3","NS",0.249491605148654
"PTCHD1",-2.68,-0.979,-0.58,0.563,0.874,"None","139411","patched domain containing 1","NS",0.249491605148654
"CSK",0.774,4.26,0.58,0.563,0.874,"None","1445","C-terminal Src kinase","NS",0.249491605148654
"SMIM20",-0.834,3.91,-0.581,0.563,0.874,"None","389203","small integral membrane protein 20","NS",0.249491605148654
"MIR200C",-2.53,-2.78,-0.589,0.563,0.874,"None","406985","microRNA 200c","NS",0.249491605148654
"CDK5RAP1",0.83,4.93,0.58,0.563,0.874,"None","51654","CDK5 regulatory subunit associated protein 1","NS",0.249491605148654
"TMEM126B",-0.898,4.05,-0.581,0.563,0.874,"None","55863","transmembrane protein 126B","NS",0.249491605148654
"ABHD17C",1.01,2.98,0.581,0.563,0.874,"Non-endocrine","58489","abhydrolase domain containing 17C","NS",0.249491605148654
"POLR1E",0.953,3.93,0.58,0.563,0.874,"None","64425","RNA polymerase I subunit E","NS",0.249491605148654
"EIF3B",-0.786,6.95,-0.58,0.563,0.874,"None","8662","eukaryotic translation initiation factor 3 subunit B","NS",0.249491605148654
"USP18",-1.07,3.34,-0.579,0.564,0.874,"None","11274","ubiquitin specific peptidase 18","NS",0.248720896016658
"PPM1N",1.65,1.71,0.58,0.564,0.874,"None","147699","protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)","NS",0.248720896016658
"UHRF1BP1",-0.992,5.26,-0.578,0.564,0.875,"None","54887","UHRF1 binding protein 1","NS",0.248720896016658
"GRHL3",1.29,1.29,0.58,0.564,0.874,"None","57822","grainyhead like transcription factor 3","NS",0.248720896016658
"TRIM27",-0.748,5.27,-0.579,0.564,0.874,"None","5987","tripartite motif containing 27","NS",0.248720896016658
"SPCS3",-0.797,7.55,-0.579,0.564,0.874,"None","60559","signal peptidase complex subunit 3","NS",0.248720896016658
"SLC1A3",-1.61,0.526,-0.579,0.564,0.874,"Non-endocrine","6507","solute carrier family 1 member 3","NS",0.248720896016658
"TFF1",-4.06,0.338,-0.579,0.564,0.874,"None","7031","trefoil factor 1","NS",0.248720896016658
"LBX2",1.56,-1.7,0.579,0.564,0.874,"None","85474","ladybird homeobox 2","NS",0.248720896016658
"GPR146",1.39,0.47,0.578,0.565,0.875,"None","115330","G protein-coupled receptor 146","NS",0.247951552180562
"TMEM273",2.16,0.00715,0.578,0.565,0.875,"None","170371","transmembrane protein 273","NS",0.247951552180562
"TBK1",1.13,5.71,0.578,0.565,0.875,"None","29110","TANK binding kinase 1","NS",0.247951552180562
"KRTAP5-4",3.02,-2.28,0.583,0.565,0.875,"None","387267","keratin associated protein 5-4","NS",0.247951552180562
"MSMB",2.27,-1.28,0.577,0.565,0.875,"None","4477","microseminoprotein beta","NS",0.247951552180562
"COMMD10",-1.18,3.67,-0.578,0.565,0.875,"None","51397","COMM domain containing 10","NS",0.247951552180562
"ATRX",0.891,6.82,0.577,0.565,0.875,"None","546","ATRX chromatin remodeler","NS",0.247951552180562
"MED1",-0.833,5.08,-0.578,0.565,0.875,"None","5469","mediator complex subunit 1","NS",0.247951552180562
"BIN3",1.1,4.63,0.578,0.565,0.875,"None","55909","bridging integrator 3","NS",0.247951552180562
"PUS1",-0.84,3.16,-0.577,0.565,0.875,"None","80324","pseudouridine synthase 1","NS",0.247951552180562
"CDCA7",2.14,-1.1,0.578,0.565,0.875,"None","83879","cell division cycle associated 7","NS",0.247951552180562
"PLCD4",1.21,2.03,0.577,0.565,0.875,"None","84812","phospholipase C delta 4","NS",0.247951552180562
"AKAP7",1.81,2.95,0.577,0.565,0.875,"Non-endocrine","9465","A-kinase anchoring protein 7","NS",0.247951552180562
"DKK2",1.6,-1.86,0.577,0.566,0.875,"None","27123","dickkopf WNT signaling pathway inhibitor 2","NS",0.247183568811729
"STK39",0.799,4.51,0.577,0.566,0.875,"None","27347","serine/threonine kinase 39","NS",0.247183568811729
"GP9",2.18,-2.5,0.581,0.566,0.875,"None","2815","glycoprotein IX platelet","NS",0.247183568811729
"BHMG1",-1.84,-2.48,-0.579,0.566,0.875,"None","388553","basic helix-loop-helix and HMG-box containing 1","NS",0.247183568811729
"IGLON5",1.27,-1.99,0.577,0.566,0.875,"None","402665","IgLON family member 5","NS",0.247183568811729
"MTM1",0.826,3.73,0.576,0.566,0.875,"None","4534","myotubularin 1","NS",0.247183568811729
"ENPP3",1.83,-1.71,0.576,0.566,0.875,"None","5169","ectonucleotide pyrophosphatase/phosphodiesterase 3","NS",0.247183568811729
"SPPL2B",0.788,5.87,0.576,0.566,0.875,"None","56928","signal peptide peptidase like 2B","NS",0.247183568811729
"SHROOM4",2.29,0.233,0.576,0.566,0.875,"None","57477","shroom family member 4","NS",0.247183568811729
"KIF9",-1.2,4.22,-0.576,0.566,0.875,"None","64147","kinesin family member 9","NS",0.247183568811729
"LINC00205",-1.16,1.96,-0.576,0.566,0.875,"None","642852","long intergenic non-protein coding RNA 205","NS",0.247183568811729
"LGALS9C",-2.08,-2.68,-0.588,0.566,0.875,"None","654346","galectin 9C","NS",0.247183568811729
"CAMK4",1.67,0.205,0.576,0.566,0.875,"None","814","calcium/calmodulin dependent protein kinase IV","NS",0.247183568811729
"CST5",-1.96,-1.81,-0.576,0.567,0.875,"None","1473","cystatin D","NS",0.246416941107093
"KRT78",-2.26,-1.41,-0.575,0.567,0.876,"None","196374","keratin 78","NS",0.246416941107093
"GAMT",-1,5.8,-0.574,0.567,0.876,"None","2593","guanidinoacetate N-methyltransferase","NS",0.246416941107093
"COPZ2",-1.1,1.75,-0.574,0.567,0.876,"None","51226","COPI coat complex subunit zeta 2","NS",0.246416941107093
"C14orf119",-1.2,3.58,-0.574,0.567,0.876,"None","55017","chromosome 14 open reading frame 119","NS",0.246416941107093
"ARHGEF10L",0.791,6.39,0.574,0.567,0.876,"None","55160","Rho guanine nucleotide exchange factor 10 like","NS",0.246416941107093
"DOK5",2.12,-0.103,0.574,0.567,0.876,"None","55816","docking protein 5","NS",0.246416941107093
"RASSF7",0.93,5,0.574,0.567,0.876,"None","8045","Ras association domain family member 7","NS",0.246416941107093
"SLAMF9",2.5,-1.85,0.576,0.567,0.875,"None","89886","SLAM family member 9","NS",0.246416941107093
"CYTIP",1.46,0.113,0.574,0.567,0.876,"None","9595","cytohesin 1 interacting protein","NS",0.246416941107093
"SMLR1",-2.68,-1.14,-0.574,0.568,0.876,"None","100507203","small leucine rich protein 1","NS",0.245651664288981
"CHAD",-2.1,0.508,-0.574,0.568,0.876,"None","1101","chondroadherin","NS",0.245651664288981
"ARHGAP42",-0.903,3.62,-0.574,0.568,0.876,"None","143872","Rho GTPase activating protein 42","NS",0.245651664288981
"AGTR2",1.93,-2.17,0.575,0.568,0.876,"None","186","angiotensin II receptor type 2","NS",0.245651664288981
"RRP12",1.21,6.94,0.573,0.568,0.876,"None","23223","ribosomal RNA processing 12 homolog","NS",0.245651664288981
"INHBC",-1.79,-1.64,-0.573,0.568,0.876,"None","3626","inhibin subunit beta C","NS",0.245651664288981
"TMEM220",0.707,3.39,0.573,0.568,0.876,"None","388335","transmembrane protein 220","NS",0.245651664288981
"PRKCD",-0.693,4.73,-0.574,0.568,0.876,"None","5580","protein kinase C delta","NS",0.245651664288981
"TAZ",0.773,3.8,0.573,0.568,0.876,"None","6901","tafazzin","NS",0.245651664288981
"RTL10",0.967,3,0.573,0.568,0.876,"None","79680","retrotransposon Gag like 10","NS",0.245651664288981
"TRMT1L",-1.53,3.47,-0.573,0.568,0.876,"None","81627","tRNA methyltransferase 1 like","NS",0.245651664288981
"TMEM11",-0.947,4.16,-0.573,0.568,0.876,"None","8834","transmembrane protein 11","NS",0.245651664288981
"RAD51-AS1",1.05,3.16,0.572,0.569,0.876,"None","100505648","RAD51 antisense RNA 1","NS",0.244887733604929
"ZNF653",-0.807,2.5,-0.571,0.569,0.877,"None","115950","zinc finger protein 653","NS",0.244887733604929
"PSD4",-0.712,6.03,-0.571,0.569,0.877,"None","23550","pleckstrin and Sec7 domain containing 4","NS",0.244887733604929
"HYPK",1.05,1.96,0.571,0.569,0.877,"None","25764","huntingtin interacting protein K","NS",0.244887733604929
"PAX6",-1.08,7.15,-0.571,0.569,0.877,"None","5080","paired box 6","NS",0.244887733604929
"MXRA8",1.06,4,0.572,0.569,0.876,"None","54587","matrix remodeling associated 8","NS",0.244887733604929
"PLAAT2",-1.4,-2.02,-0.573,0.569,0.876,"None","54979","phospholipase A and acyltransferase 2","NS",0.244887733604929
"SLC18A1",1.99,-2.57,0.576,0.569,0.876,"None","6570","solute carrier family 18 member A1","NS",0.244887733604929
"TUBG1",0.778,3.98,0.571,0.569,0.877,"None","7283","tubulin gamma 1","NS",0.244887733604929
"LAGE3",0.874,3.48,0.571,0.569,0.877,"None","8270","L antigen family member 3","NS",0.244887733604929
"CD3E",2,-2.24,0.575,0.569,0.876,"None","916","CD3e molecule","NS",0.244887733604929
"SIK1B",-2.34,3.95,-0.571,0.57,0.877,"None","102724428","salt inducible kinase 1B (putative)","NS",0.244125144327509
"SEMA3C",-1.4,1.41,-0.57,0.57,0.877,"None","10512","semaphorin 3C","NS",0.244125144327509
"LCN6",1.93,-1.74,0.571,0.57,0.877,"None","158062","lipocalin 6","NS",0.244125144327509
"DCP2",-0.775,4.15,-0.57,0.57,0.877,"None","167227","decapping mRNA 2","NS",0.244125144327509
"RHOBTB3",-1.01,7.38,-0.57,0.57,0.877,"None","22836","Rho related BTB domain containing 3","NS",0.244125144327509
"SIGLEC16",1.86,-1.5,0.57,0.57,0.877,"None","400709","sialic acid binding Ig like lectin 16 (gene/pseudogene)","NS",0.244125144327509
"SEMA4C",-0.75,4.76,-0.57,0.57,0.877,"None","54910","semaphorin 4C","NS",0.244125144327509
"ICAM5",2.12,-0.775,0.571,0.57,0.877,"None","7087","intercellular adhesion molecule 5","NS",0.244125144327509
"TRPM2",-1.57,2.17,-0.57,0.57,0.877,"None","7226","transient receptor potential cation channel subfamily M member 2","NS",0.244125144327509
"USP42",-0.935,4.78,-0.569,0.57,0.877,"None","84132","ubiquitin specific peptidase 42","NS",0.244125144327509
"CBFA2T3",1.18,3.57,0.57,0.57,0.877,"None","863","CBFA2/RUNX1 partner transcriptional co-repressor 3","NS",0.244125144327509
"FGF18",1.63,-0.962,0.57,0.57,0.877,"None","8817","fibroblast growth factor 18","NS",0.244125144327509
