"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"C9orf116",-5.31,2.12,-0.586,0.559,0.967,"None","138162","chromosome 9 open reading frame 116","NS",0.252588192113577
"SLC24A2",10.5,1.51,0.587,0.559,0.967,"None","25769","solute carrier family 24 member 2","NS",0.252588192113577
"CPLX4",-10.4,-0.61,-0.586,0.559,0.967,"None","339302","complexin 4","NS",0.252588192113577
"ZNF446",-2.55,3.26,-0.587,0.559,0.967,"Endocrine","55663","zinc finger protein 446","NS",0.252588192113577
"ZNF26",2.92,4.39,0.586,0.559,0.967,"None","7574","zinc finger protein 26","NS",0.252588192113577
"KDM4A",2.98,3.77,0.586,0.559,0.967,"None","9682","lysine demethylase 4A","NS",0.252588192113577
"HELZ",-3.14,6.32,-0.586,0.559,0.967,"None","9931","helicase with zinc finger","NS",0.252588192113577
"HDAC6",-2.43,5.78,-0.585,0.56,0.968,"None","10013","histone deacetylase 6","NS",0.2518119729938
"IL18BP",4.78,2.87,0.585,0.56,0.968,"None","10068","interleukin 18 binding protein","NS",0.2518119729938
"C1QTNF5",-5.6,-2.75,-0.589,0.56,0.968,"None","114902","C1q and TNF related 5","NS",0.2518119729938
"AP1S3",3.18,2.46,0.585,0.56,0.968,"None","130340","adaptor related protein complex 1 subunit sigma 3","NS",0.2518119729938
"CLDN7",2.46,5.94,0.585,0.56,0.968,"None","1366","claudin 7","NS",0.2518119729938
"ECT2",4.04,2.31,0.585,0.56,0.968,"None","1894","epithelial cell transforming 2","NS",0.2518119729938
"LRRIQ4",-4.97,-2.11,-0.585,0.56,0.968,"None","344657","leucine rich repeats and IQ motif containing 4","NS",0.2518119729938
"ZYX",4.53,6.13,0.585,0.56,0.968,"None","7791","zyxin","NS",0.2518119729938
"IL18RAP",4.85,-2.08,0.586,0.56,0.968,"None","8807","interleukin 18 receptor accessory protein","NS",0.2518119729938
"MAP3K14",3.73,4.91,0.585,0.56,0.968,"None","9020","mitogen-activated protein kinase kinase kinase 14","NS",0.2518119729938
"PREB",-2.63,5.39,-0.584,0.561,0.968,"None","10113","prolactin regulatory element binding","NS",0.251037138743839
"TEX44",7.3,-1.78,0.587,0.561,0.968,"None","165100","testis expressed 44","NS",0.251037138743839
"C2orf69",2.99,5.43,0.584,0.561,0.968,"None","205327","chromosome 2 open reading frame 69","NS",0.251037138743839
"TMEM256",3.41,2.33,0.583,0.561,0.968,"None","254863","transmembrane protein 256","NS",0.251037138743839
"AQP6",5.05,-1.34,0.584,0.561,0.968,"None","363","aquaporin 6","NS",0.251037138743839
"RORA",-3.97,6.6,-0.584,0.561,0.968,"None","6095","RAR related orphan receptor A","NS",0.251037138743839
"MRPL23",5.86,3.65,0.583,0.561,0.968,"None","6150","mitochondrial ribosomal protein L23","NS",0.251037138743839
"SHB",-5.61,4.74,-0.584,0.561,0.968,"None","6461","SH2 domain containing adaptor protein B","NS",0.251037138743839
"SMARCC2",-2.79,6.11,-0.584,0.561,0.968,"None","6601","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2","NS",0.251037138743839
"SLC14A2",-5.03,-1.32,-0.584,0.561,0.968,"None","8170","solute carrier family 14 member 2","NS",0.251037138743839
"RPUSD4",2.95,3.58,0.583,0.561,0.968,"None","84881","RNA pseudouridine synthase D4","NS",0.251037138743839
"RIMBP3",-5.82,-1.73,-0.585,0.561,0.968,"None","85376","RIMS binding protein 3","NS",0.251037138743839
"MACIR",3.67,3.1,0.583,0.561,0.968,"None","90355","macrophage immunometabolism regulator","NS",0.251037138743839
"LOC105376171",-5.51,-1.4,-0.582,0.562,0.968,"None","105376171","uncharacterized LOC105376171","NS",0.250263684430939
"APOBEC2",-5.78,3.79,-0.582,0.562,0.968,"None","10930","apolipoprotein B mRNA editing enzyme catalytic subunit 2","NS",0.250263684430939
"MRAP2",-4.47,6.71,-0.582,0.562,0.968,"None","112609","melanocortin 2 receptor accessory protein 2","NS",0.250263684430939
"FGF8",6.7,-2.48,0.584,0.562,0.968,"None","2253","fibroblast growth factor 8","NS",0.250263684430939
"SIGLEC9",5.5,-1.95,0.583,0.562,0.968,"None","27180","sialic acid binding Ig like lectin 9","NS",0.250263684430939
"C1orf229",4.17,-0.785,0.582,0.562,0.968,"None","388759","chromosome 1 open reading frame 229","NS",0.250263684430939
"HEMK1",-3.82,3.73,-0.582,0.562,0.968,"None","51409","HemK methyltransferase family member 1","NS",0.250263684430939
"YAE1",2.9,2.55,0.582,0.562,0.968,"None","57002","YAE1 maturation factor of ABCE1","NS",0.250263684430939
"LINGO3",-6.9,-1.65,-0.582,0.562,0.968,"None","645191","leucine rich repeat and Ig domain containing 3","NS",0.250263684430939
"MRPL41",-2.5,4.63,-0.582,0.562,0.968,"None","64975","mitochondrial ribosomal protein L41","NS",0.250263684430939
"SKIL",3.09,5.76,0.582,0.562,0.968,"None","6498","SKI like proto-oncogene","NS",0.250263684430939
"MZF1",-3.34,4.99,-0.582,0.562,0.968,"None","7593","myeloid zinc finger 1","NS",0.250263684430939
"AURKB",6.88,-1.8,0.583,0.562,0.968,"None","9212","aurora kinase B","NS",0.250263684430939
"MAPK8IP1",-2.65,7.91,-0.581,0.562,0.968,"None","9479","mitogen-activated protein kinase 8 interacting protein 1","NS",0.250263684430939
"WASHC1",-4.15,2.6,-0.581,0.563,0.968,"None","100287171","WASH complex subunit 1","NS",0.249491605148654
"ARFRP1",-3.05,4.16,-0.581,0.563,0.968,"None","10139","ADP ribosylation factor related protein 1","NS",0.249491605148654
"UCN3",-3.56,6.11,-0.58,0.563,0.968,"None","114131","urocortin 3","NS",0.249491605148654
"FBXO32",-6.89,5.71,-0.58,0.563,0.968,"None","114907","F-box protein 32","NS",0.249491605148654
"STOX1",5.35,-0.161,0.581,0.563,0.968,"Non-endocrine","219736","storkhead box 1","NS",0.249491605148654
"GEM",-5.61,5.79,-0.58,0.563,0.968,"None","2669","GTP binding protein overexpressed in skeletal muscle","NS",0.249491605148654
"ACADM",-2.45,5.68,-0.58,0.563,0.968,"None","34","acyl-CoA dehydrogenase medium chain","NS",0.249491605148654
"IL15RA",5.17,3.38,0.58,0.563,0.968,"None","3601","interleukin 15 receptor subunit alpha","NS",0.249491605148654
"KRTAP5-10",-4.69,-2.58,-0.582,0.563,0.968,"None","387273","keratin associated protein 5-10","NS",0.249491605148654
"ABLIM1",2.48,8.28,0.58,0.563,0.968,"None","3983","actin binding LIM protein 1","NS",0.249491605148654
"TENT5C",-4.93,6.7,-0.581,0.563,0.968,"None","54855","terminal nucleotidyltransferase 5C","NS",0.249491605148654
"PCDHB6",3.69,1.72,0.58,0.563,0.968,"None","56130","protocadherin beta 6","NS",0.249491605148654
"ZNF138",2.93,2.35,0.581,0.563,0.968,"None","7697","zinc finger protein 138","NS",0.249491605148654
"CNOT8",-2.63,5.44,-0.58,0.563,0.968,"None","9337","CCR4-NOT transcription complex subunit 8","NS",0.249491605148654
"LOC100129215",-5.36,-1.11,-0.579,0.564,0.969,"None","100129215","uncharacterized LOC100129215","NS",0.248720896016658
"DCAF7",-2.63,5.99,-0.578,0.564,0.969,"None","10238","DDB1 and CUL4 associated factor 7","NS",0.248720896016658
"MFSD8",2.46,3.78,0.578,0.564,0.969,"None","256471","major facilitator superfamily domain containing 8","NS",0.248720896016658
"TOR1AIP1",-3.94,7.06,-0.579,0.564,0.969,"None","26092","torsin 1A interacting protein 1","NS",0.248720896016658
"OR2L2",-5.38,-2.69,-0.584,0.564,0.969,"None","26246","olfactory receptor family 2 subfamily L member 2","NS",0.248720896016658
"CDKN2C",3.47,3.22,0.578,0.565,0.969,"None","1031","cyclin dependent kinase inhibitor 2C","NS",0.247951552180562
"KLF1",3.78,-2.4,0.579,0.565,0.969,"None","10661","Kruppel like factor 1","NS",0.247951552180562
"MRPL21",-3.14,4.17,-0.578,0.565,0.969,"None","219927","mitochondrial ribosomal protein L21","NS",0.247951552180562
"COL24A1",-5.38,-1.58,-0.578,0.565,0.969,"None","255631","collagen type XXIV alpha 1 chain","NS",0.247951552180562
"KCNS1",5.78,-1.33,0.577,0.565,0.969,"None","3787","potassium voltage-gated channel modifier subfamily S member 1","NS",0.247951552180562
"LIMK2",2.47,4.68,0.577,0.565,0.969,"None","3985","LIM domain kinase 2","NS",0.247951552180562
"PRDX1",-2.34,6.1,-0.577,0.565,0.969,"None","5052","peroxiredoxin 1","NS",0.247951552180562
"RAB8B",3.6,5.05,0.578,0.565,0.969,"None","51762","RAB8B, member RAS oncogene family","NS",0.247951552180562
"PGA5",12.6,-0.82,0.578,0.565,0.969,"None","5222","pepsinogen A5","NS",0.247951552180562
"ZNF66",-4.4,1.61,-0.577,0.565,0.969,"None","7617","zinc finger protein 66","NS",0.247951552180562
"CAMLG",-3.09,6.05,-0.577,0.565,0.969,"None","819","calcium modulating ligand","NS",0.247951552180562
"HVCN1",5.14,-0.875,0.578,0.565,0.969,"None","84329","hydrogen voltage gated channel 1","NS",0.247951552180562
"ZIC5",-6.76,-2.45,-0.581,0.565,0.969,"None","85416","Zic family member 5","NS",0.247951552180562
"CLIC3",-5.17,-1.67,-0.577,0.565,0.969,"None","9022","chloride intracellular channel 3","NS",0.247951552180562
"ENTPD5",3.71,2.7,0.578,0.565,0.969,"None","957","ectonucleoside triphosphate diphosphohydrolase 5 (inactive)","NS",0.247951552180562
"RHOBTB1",4.22,4.73,0.577,0.565,0.969,"None","9886","Rho related BTB domain containing 1","NS",0.247951552180562
"LOC102724951",-5.77,-2.45,-0.58,0.566,0.97,"None","102724951","uncharacterized LOC102724951","NS",0.247183568811729
"LIX1",-7.46,-1.69,-0.577,0.566,0.97,"None","167410","limb and CNS expressed 1","NS",0.247183568811729
"EZHIP",-5.5,-1.92,-0.576,0.566,0.97,"None","340602","EZH inhibitory protein","NS",0.247183568811729
"MT2A",6.63,7.9,0.577,0.566,0.969,"None","4502","metallothionein 2A","NS",0.247183568811729
"MOSPD1",3.19,2.62,0.576,0.566,0.97,"None","56180","motile sperm domain containing 1","NS",0.247183568811729
"KYAT3",-2.25,4.41,-0.577,0.566,0.969,"None","56267","kynurenine aminotransferase 3","NS",0.247183568811729
"RAG2",-6.58,-2.4,-0.582,0.566,0.969,"None","5897","recombination activating 2","NS",0.247183568811729
"GSTT2B",-7.39,1.12,-0.575,0.566,0.97,"None","653689","glutathione S-transferase theta 2B (gene/pseudogene)","NS",0.247183568811729
"EIPR1",-2.35,4.54,-0.576,0.566,0.969,"None","7260","EARP complex and GARP complex interacting protein 1","NS",0.247183568811729
"KDM5C",-3.1,6.96,-0.576,0.566,0.97,"None","8242","lysine demethylase 5C","NS",0.247183568811729
"C10orf71",6.45,-1.59,0.575,0.567,0.97,"None","118461","chromosome 10 open reading frame 71","NS",0.246416941107093
"COL8A2",5.47,1.24,0.575,0.567,0.97,"None","1296","collagen type VIII alpha 2 chain","NS",0.246416941107093
"GCLM",2.67,6.34,0.575,0.567,0.97,"None","2730","glutamate-cysteine ligase modifier subunit","NS",0.246416941107093
"STRN3",-2.46,4.8,-0.575,0.567,0.97,"None","29966","striatin 3","NS",0.246416941107093
"PLCXD3",-4.88,6.98,-0.575,0.567,0.97,"None","345557","phosphatidylinositol specific phospholipase C X domain containing 3","NS",0.246416941107093
"GEN1",-3.48,3.29,-0.575,0.567,0.97,"None","348654","GEN1 Holliday junction 5' flap endonuclease","NS",0.246416941107093
"SLC3A1",-6.88,2.43,-0.574,0.567,0.97,"None","6519","solute carrier family 3 member 1","NS",0.246416941107093
"CACNB2",2.7,5.13,0.575,0.567,0.97,"None","783","calcium voltage-gated channel auxiliary subunit beta 2","NS",0.246416941107093
"CCDC74A",2.87,2.25,0.574,0.567,0.97,"None","90557","coiled-coil domain containing 74A","NS",0.246416941107093
"B4GALT6",-3.07,4.66,-0.574,0.567,0.97,"None","9331","beta-1,4-galactosyltransferase 6","NS",0.246416941107093
"ITPRID1",9.52,-2.21,0.577,0.568,0.97,"None","223075","ITPR interacting domain containing 1","NS",0.245651664288981
"COL6A5",-8.9,-2.05,-0.574,0.568,0.97,"None","256076","collagen type VI alpha 5 chain","NS",0.245651664288981
"PACSIN1",-3.43,2.79,-0.573,0.568,0.97,"None","29993","protein kinase C and casein kinase substrate in neurons 1","NS",0.245651664288981
"HSPA14",-3.14,4.64,-0.573,0.568,0.97,"None","51182","heat shock protein family A (Hsp70) member 14","NS",0.245651664288981
"PCDHGA6",3.12,1.69,0.573,0.568,0.97,"None","56109","protocadherin gamma subfamily A, 6","NS",0.245651664288981
"PRTN3",-6.03,-2.46,-0.574,0.568,0.97,"None","5657","proteinase 3","NS",0.245651664288981
"TBL1X",2.43,5.37,0.573,0.568,0.97,"None","6907","transducin beta like 1 X-linked","NS",0.245651664288981
"KBTBD6",-3.01,4.7,-0.573,0.568,0.97,"None","89890","kelch repeat and BTB domain containing 6","NS",0.245651664288981
"NLRP12",-7.41,-2.25,-0.574,0.568,0.97,"None","91662","NLR family pyrin domain containing 12","NS",0.245651664288981
"SNAP29",-2.63,4.89,-0.573,0.568,0.97,"None","9342","synaptosome associated protein 29","NS",0.245651664288981
"GDA",-3.89,5.89,-0.572,0.568,0.97,"None","9615","guanine deaminase","NS",0.245651664288981
"PJA2",-2.53,8.13,-0.573,0.568,0.97,"None","9867","praja ring finger ubiquitin ligase 2","NS",0.245651664288981
"LOC101930275",5.52,-0.618,0.571,0.569,0.97,"None","101930275","uncharacterized LOC101930275","NS",0.244887733604929
"CNGB1",-6.59,-2.02,-0.572,0.569,0.97,"None","1258","cyclic nucleotide gated channel subunit beta 1","NS",0.244887733604929
"KDM2A",2.4,7.4,0.572,0.569,0.97,"None","22992","lysine demethylase 2A","NS",0.244887733604929
"TSSK4",-6.5,0.663,-0.572,0.569,0.97,"None","283629","testis specific serine kinase 4","NS",0.244887733604929
"KCNJ9",-5.57,-2.11,-0.572,0.569,0.97,"None","3765","potassium inwardly rectifying channel subfamily J member 9","NS",0.244887733604929
"MEF2C",4.75,2.17,0.572,0.569,0.97,"None","4208","myocyte enhancer factor 2C","NS",0.244887733604929
"TREM1",6.79,-0.17,0.572,0.569,0.97,"None","54210","triggering receptor expressed on myeloid cells 1","NS",0.244887733604929
"SOX18",10.2,0.965,0.571,0.569,0.97,"None","54345","SRY-box transcription factor 18","NS",0.244887733604929
"SEMA3G",5.02,3.44,0.572,0.569,0.97,"None","56920","semaphorin 3G","NS",0.244887733604929
"RBBP6",-3.43,7.43,-0.571,0.569,0.97,"None","5930","RB binding protein 6, ubiquitin ligase","NS",0.244887733604929
"RFX3",-3.19,5.28,-0.572,0.569,0.97,"None","5991","regulatory factor X3","NS",0.244887733604929
"RNASE6",8.18,-1.29,0.572,0.569,0.97,"None","6039","ribonuclease A family member k6","NS",0.244887733604929
"CREB3L2",-2.41,7.65,-0.572,0.569,0.97,"None","64764","cAMP responsive element binding protein 3 like 2","NS",0.244887733604929
"SLC9A5",-6.63,1.74,-0.572,0.569,0.97,"None","6553","solute carrier family 9 member A5","NS",0.244887733604929
"VWF",6.77,4.9,0.571,0.569,0.97,"None","7450","von Willebrand factor","NS",0.244887733604929
"ZNF442",2.86,1.56,0.571,0.569,0.97,"None","79973","zinc finger protein 442","NS",0.244887733604929
"CCNE2",-4.18,1.36,-0.571,0.569,0.97,"None","9134","cyclin E2","NS",0.244887733604929
"KIF12",-4.16,6.65,-0.57,0.57,0.97,"None","113220","kinesin family member 12","NS",0.244125144327509
"CYGB",4.71,2.38,0.569,0.57,0.97,"None","114757","cytoglobin","NS",0.244125144327509
"NOXO1",-5.09,-2.25,-0.571,0.57,0.97,"None","124056","NADPH oxidase organizer 1","NS",0.244125144327509
"OSR1",5.77,-1.08,0.57,0.57,0.97,"None","130497","odd-skipped related transcription factor 1","NS",0.244125144327509
"EPB42",-5.81,-2,-0.57,0.57,0.97,"None","2038","erythrocyte membrane protein band 4.2","NS",0.244125144327509
"GK5",2.71,4.62,0.571,0.57,0.97,"None","256356","glycerol kinase 5","NS",0.244125144327509
"CCDC28A",-2.34,3.97,-0.57,0.57,0.97,"None","25901","coiled-coil domain containing 28A","NS",0.244125144327509
"DAPP1",-5.66,-0.202,-0.57,0.57,0.97,"None","27071","dual adaptor of phosphotyrosine and 3-phosphoinositides 1","NS",0.244125144327509
"FBLL1",3.29,3.43,0.57,0.57,0.97,"None","345630","fibrillarin like 1","NS",0.244125144327509
"ZBTB34",3.28,3.26,0.57,0.57,0.97,"None","403341","zinc finger and BTB domain containing 34","NS",0.244125144327509
"NUDT11",-3.86,2.86,-0.571,0.57,0.97,"None","55190","nudix hydrolase 11","NS",0.244125144327509
"RPS29",-3.72,6.86,-0.571,0.57,0.97,"None","6235","ribosomal protein S29","NS",0.244125144327509
"ZDHHC14",2.47,4.84,0.57,0.57,0.97,"None","79683","zinc finger DHHC-type palmitoyltransferase 14","NS",0.244125144327509
"SCARB1",2.53,4.84,0.57,0.57,0.97,"None","949","scavenger receptor class B member 1","NS",0.244125144327509
"CCDC200",-5.34,-0.76,-0.568,0.571,0.97,"None","100874261","coiled-coil domain containing 200","NS",0.243363891754152
"ZNF197",-2.46,4.53,-0.569,0.571,0.97,"None","10168","zinc finger protein 197","NS",0.243363891754152
"RNF19B",-4.36,6.45,-0.569,0.571,0.97,"None","127544","ring finger protein 19B","NS",0.243363891754152
"MORN3",4.4,0.267,0.568,0.571,0.97,"None","283385","MORN repeat containing 3","NS",0.243363891754152
"HBZ",-6.14,-1.97,-0.57,0.571,0.97,"None","3050","hemoglobin subunit zeta","NS",0.243363891754152
"TMEM95",-10.4,-2.5,-0.573,0.571,0.97,"None","339168","transmembrane protein 95","NS",0.243363891754152
"PLIN1",5.54,-0.986,0.568,0.571,0.97,"None","5346","perilipin 1","NS",0.243363891754152
"ZNF304",-3.27,4.06,-0.568,0.571,0.97,"None","57343","zinc finger protein 304","NS",0.243363891754152
"GPAM",2.45,3.29,0.569,0.571,0.97,"None","57678","glycerol-3-phosphate acyltransferase, mitochondrial","NS",0.243363891754152
"ZNF90",-5.11,-0.584,-0.568,0.571,0.97,"None","7643","zinc finger protein 90","NS",0.243363891754152
"ALDH5A1",4.07,3.59,0.568,0.571,0.97,"None","7915","aldehyde dehydrogenase 5 family member A1","NS",0.243363891754152
"ROGDI",-3.07,4.42,-0.569,0.571,0.97,"None","79641","rogdi atypical leucine zipper","NS",0.243363891754152
"LGR5",-5.12,-0.71,-0.569,0.571,0.97,"None","8549","leucine rich repeat containing G protein-coupled receptor 5","NS",0.243363891754152
"FADD",-3.02,2.57,-0.568,0.571,0.97,"None","8772","Fas associated via death domain","NS",0.243363891754152
"RAB11B-AS1",3.88,0.776,0.568,0.572,0.97,"None","100507567","RAB11B antisense RNA 1","NS",0.242603971206976
"PLAAT3",-3.19,5.36,-0.567,0.572,0.97,"None","11145","phospholipase A and acyltransferase 3","NS",0.242603971206976
"KTI12",3.12,2.7,0.567,0.572,0.97,"None","112970","KTI12 chromatin associated homolog","NS",0.242603971206976
"DLX1",-5.04,-2.39,-0.57,0.572,0.97,"None","1745","distal-less homeobox 1","NS",0.242603971206976
"PATL2",-4.54,0.266,-0.567,0.572,0.97,"None","197135","PAT1 homolog 2","NS",0.242603971206976
"TMEM217",7.79,0.81,0.567,0.572,0.97,"None","221468","transmembrane protein 217","NS",0.242603971206976
"COQ2",2.85,3.14,0.568,0.572,0.97,"None","27235","coenzyme Q2, polyprenyltransferase","NS",0.242603971206976
"SGSM3",3.12,2.48,0.567,0.572,0.97,"None","27352","small G protein signaling modulator 3","NS",0.242603971206976
"MRPL18",-2.53,4.77,-0.567,0.572,0.97,"None","29074","mitochondrial ribosomal protein L18","NS",0.242603971206976
"SLC35E4",3.33,2.46,0.567,0.572,0.97,"None","339665","solute carrier family 35 member E4","NS",0.242603971206976
"IL2RB",-5.07,-1.99,-0.567,0.572,0.97,"None","3560","interleukin 2 receptor subunit beta","NS",0.242603971206976
"NDUFA4",-3.22,5.49,-0.567,0.572,0.97,"None","4697","NDUFA4 mitochondrial complex associated","NS",0.242603971206976
"NXF5",-4.66,-1.84,-0.567,0.572,0.97,"None","55998","nuclear RNA export factor 5","NS",0.242603971206976
"CACNG8",5.45,-1.84,0.568,0.572,0.97,"None","59283","calcium voltage-gated channel auxiliary subunit gamma 8","NS",0.242603971206976
"RPL30",-2.91,8.22,-0.567,0.572,0.97,"None","6156","ribosomal protein L30","NS",0.242603971206976
"TAF5",-3.99,1.41,-0.567,0.572,0.97,"None","6877","TATA-box binding protein associated factor 5","NS",0.242603971206976
"C22orf46",-3.21,3.17,-0.567,0.572,0.97,"None","79640","chromosome 22 open reading frame 46","NS",0.242603971206976
"ATP6V0E1",-2.49,6.6,-0.567,0.572,0.97,"None","8992","ATPase H+ transporting V0 subunit e1","NS",0.242603971206976
"ZNF891",5.81,2.57,0.566,0.573,0.97,"None","101060200","zinc finger protein 891","NS",0.24184537803261
"CCDC127",-2.33,3.41,-0.565,0.573,0.97,"None","133957","coiled-coil domain containing 127","NS",0.24184537803261
"DTNA",2.43,5.11,0.566,0.573,0.97,"None","1837","dystrobrevin alpha","NS",0.24184537803261
