"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"SCNN1D",1.84,2.08,0.958,0.341,0.694,"None","6339","sodium channel epithelial 1 subunit delta","NS",0.467245621007502
"SH3TC2",3.11,-1.1,0.957,0.341,0.695,"None","79628","SH3 domain and tetratricopeptide repeats 2","NS",0.467245621007502
"SIGLEC14",2.48,-2.29,0.96,0.342,0.695,"None","100049587","sialic acid binding Ig like lectin 14","NS",0.465973893943865
"KRR1",-1.48,5.86,-0.956,0.342,0.695,"None","11103","KRR1 small subunit processome component homolog","NS",0.465973893943865
"AK4",-2.1,2.89,-0.956,0.342,0.695,"None","205","adenylate kinase 4","NS",0.465973893943865
"RRP12",-1.97,6.94,-0.956,0.342,0.695,"None","23223","ribosomal RNA processing 12 homolog","NS",0.465973893943865
"H2BC5",-2.04,3.68,-0.955,0.342,0.695,"None","3017","H2B clustered histone 5","NS",0.465973893943865
"HIVEP2",2.26,6.16,0.956,0.342,0.695,"None","3097","HIVEP zinc finger 2","NS",0.465973893943865
"SBSN",4.39,-1.65,0.959,0.342,0.695,"None","374897","suprabasin","NS",0.465973893943865
"BATF3",-2.94,0.804,-0.956,0.342,0.695,"None","55509","basic leucine zipper ATF-like transcription factor 3","NS",0.465973893943865
"BAHCC1",-1.48,4.71,-0.955,0.342,0.696,"None","57597","BAH domain and coiled-coil containing 1","NS",0.465973893943865
"SUOX",2.33,3.71,0.955,0.342,0.696,"None","6821","sulfite oxidase","NS",0.465973893943865
"VHL",-1.62,5.89,-0.955,0.342,0.696,"None","7428","von Hippel-Lindau tumor suppressor","NS",0.465973893943865
"KBTBD8",-2.5,1.35,-0.955,0.342,0.695,"None","84541","kelch repeat and BTB domain containing 8","NS",0.465973893943865
"AIP",1.22,4.78,0.955,0.342,0.696,"None","9049","aryl hydrocarbon receptor interacting protein","NS",0.465973893943865
"ZNF474",3.84,-0.43,0.954,0.343,0.696,"None","133923","zinc finger protein 474","NS",0.464705879957229
"SNX32",2.55,-0.741,0.954,0.343,0.696,"None","254122","sorting nexin 32","NS",0.464705879957229
"KCNN1",-3.06,-1.19,-0.954,0.343,0.696,"None","3780","potassium calcium-activated channel subfamily N member 1","NS",0.464705879957229
"CT75",1.79,1.95,0.953,0.343,0.696,"None","440934","cancer/testis associated transcript 75","NS",0.464705879957229
"PTHLH",-3.49,0.312,-0.954,0.343,0.696,"None","5744","parathyroid hormone like hormone","NS",0.464705879957229
"TGFBI",-2.89,2.39,-0.953,0.343,0.697,"Non-endocrine","7045","transforming growth factor beta induced","NS",0.464705879957229
"ZNF79",1.75,2.33,0.952,0.343,0.697,"None","7633","zinc finger protein 79","NS",0.464705879957229
"BMERB1",-1.82,5.43,-0.952,0.343,0.697,"None","89927","bMERB domain containing 1","NS",0.464705879957229
"CD2",-3.03,-2.3,-0.965,0.343,0.697,"None","914","CD2 molecule","NS",0.464705879957229
"LINC02831",-4.65,-1.88,-0.952,0.344,0.698,"None","102724373","long intergenic non-protein coding RNA 2831","NS",0.46344155742847
"SLC27A3",-1.92,4.06,-0.952,0.344,0.697,"None","11000","solute carrier family 27 member 3","NS",0.46344155742847
"FTCDNL1",2.02,0.607,0.952,0.344,0.697,"None","348751","formiminotransferase cyclodeaminase N-terminal like","NS",0.46344155742847
"LIPT1",1.52,1.96,0.95,0.344,0.698,"None","51601","lipoyltransferase 1","NS",0.46344155742847
"BCOR",-1.41,5.9,-0.952,0.344,0.697,"None","54880","BCL6 corepressor","NS",0.46344155742847
"HMCES",-1.42,5.64,-0.95,0.344,0.698,"None","56941","5-hydroxymethylcytosine binding, ES cell specific","NS",0.46344155742847
"RPL11",-1.57,9.2,-0.95,0.344,0.698,"None","6135","ribosomal protein L11","NS",0.46344155742847
"ETNPPL",4.55,-2.43,0.961,0.344,0.698,"None","64850","ethanolamine-phosphate phospho-lyase","NS",0.46344155742847
"HDHD3",-1.27,4.69,-0.952,0.344,0.697,"None","81932","haloacid dehalogenase like hydrolase domain containing 3","NS",0.46344155742847
"CLPS",-5.04,11,-0.95,0.345,0.698,"Non-endocrine","1208","colipase","NS",0.462180904926726
"TTC16",3.25,-1.03,0.949,0.345,0.699,"None","158248","tetratricopeptide repeat domain 16","NS",0.462180904926726
"CARD8",2.36,3.29,0.95,0.345,0.698,"None","22900","caspase recruitment domain family member 8","NS",0.462180904926726
"HYAL4",-3.27,-1.91,-0.953,0.345,0.698,"None","23553","hyaluronidase 4","NS",0.462180904926726
"SOX2-OT",2.33,-0.59,0.95,0.345,0.698,"None","347689","SOX2 overlapping transcript","NS",0.462180904926726
"ZNF530",2.11,1.4,0.949,0.345,0.698,"None","348327","zinc finger protein 530","NS",0.462180904926726
"UBE2J1",-1.67,7.56,-0.949,0.345,0.698,"None","51465","ubiquitin conjugating enzyme E2 J1","NS",0.462180904926726
"RHBDD2",1.44,7.8,0.949,0.345,0.698,"None","57414","rhomboid domain containing 2","NS",0.462180904926726
"ABHD17C",-1.61,2.98,-0.95,0.345,0.698,"Non-endocrine","58489","abhydrolase domain containing 17C","NS",0.462180904926726
"SLC12A1",3.16,-0.115,0.948,0.345,0.699,"None","6557","solute carrier family 12 member 1","NS",0.462180904926726
"CLEC3B",2.82,0.874,0.949,0.345,0.698,"None","7123","C-type lectin domain family 3 member B","NS",0.462180904926726
"ARL14",-5.05,2.27,-0.95,0.345,0.698,"None","80117","ADP ribosylation factor like GTPase 14","NS",0.462180904926726
"H2BC13",3.39,-2.45,0.961,0.345,0.698,"None","8340","H2B clustered histone 13","NS",0.462180904926726
"ULK1",-1.24,6.43,-0.949,0.345,0.698,"None","8408","unc-51 like autophagy activating kinase 1","NS",0.462180904926726
"KCNE1B",4.31,-2.26,0.959,0.346,0.699,"None","102723475","potassium voltage-gated channel subfamily E regulatory subunit 1B","NS",0.460923901207223
"LOC105376023",-2.19,-2.58,-0.955,0.346,0.699,"None","105376023","uncharacterized LOC105376023","NS",0.460923901207223
"CMTM1",-2.31,-1.05,-0.947,0.346,0.699,"None","113540","CKLF like MARVEL transmembrane domain containing 1","NS",0.460923901207223
"ARAP1",1.43,6.18,0.947,0.346,0.699,"None","116985","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1","NS",0.460923901207223
"EPHA3",-2.99,2.23,-0.947,0.346,0.699,"None","2042","EPH receptor A3","NS",0.460923901207223
"GANC",1.3,3.32,0.948,0.346,0.699,"None","2595","glucosidase alpha, neutral C","NS",0.460923901207223
"OTOGL",3.03,4.39,0.948,0.346,0.699,"None","283310","otogelin like","NS",0.460923901207223
"FMN1",-2.15,4.81,-0.948,0.346,0.699,"None","342184","formin 1","NS",0.460923901207223
"CELA2B",5.23,7.25,0.948,0.346,0.699,"Non-endocrine","51032","chymotrypsin like elastase 2B","NS",0.460923901207223
"IFNK",3.07,-2.37,0.957,0.346,0.699,"None","56832","interferon kappa","NS",0.460923901207223
"C7orf25",2.11,-0.497,0.947,0.346,0.699,"None","79020","chromosome 7 open reading frame 25","NS",0.460923901207223
"ZNF665",-1.95,1.47,-0.947,0.346,0.699,"None","79788","zinc finger protein 665","NS",0.460923901207223
"SKAP2",-2.14,2.96,-0.946,0.346,0.699,"None","8935","src kinase associated phosphoprotein 2","NS",0.460923901207223
"UNC5A",4.52,4.15,0.948,0.346,0.699,"None","90249","unc-5 netrin receptor A","NS",0.460923901207223
"ZNF274",-2.13,4.78,-0.946,0.347,0.699,"None","10782","zinc finger protein 274","NS",0.459670525209126
"SCUBE3",-3.51,-0.934,-0.945,0.347,0.7,"None","222663","signal peptide, CUB domain and EGF like domain containing 3","NS",0.459670525209126
"HYPK",-1.69,1.96,-0.946,0.347,0.699,"None","25764","huntingtin interacting protein K","NS",0.459670525209126
"GORASP2",1.34,7.4,0.945,0.347,0.7,"None","26003","golgi reassembly stacking protein 2","NS",0.459670525209126
"DESI2",-1.4,4.87,-0.946,0.347,0.699,"None","51029","desumoylating isopeptidase 2","NS",0.459670525209126
"CCDC157",1.91,2.64,0.946,0.347,0.699,"None","550631","coiled-coil domain containing 157","NS",0.459670525209126
"ARL8B",1.54,6.69,0.946,0.347,0.699,"None","55207","ADP ribosylation factor like GTPase 8B","NS",0.459670525209126
"TMEM74B",-1.99,1.9,-0.945,0.347,0.7,"None","55321","transmembrane protein 74B","NS",0.459670525209126
"E2F3",2.03,2.99,0.942,0.348,0.702,"None","1871","E2F transcription factor 3","NS",0.458420756053419
"GAD1",-4.03,1.58,-0.944,0.348,0.701,"None","2571","glutamate decarboxylase 1","NS",0.458420756053419
"C17orf67",-1.77,1.09,-0.943,0.348,0.701,"None","339210","chromosome 17 open reading frame 67","NS",0.458420756053419
"IL2RB",-2.52,-1.99,-0.945,0.348,0.701,"None","3560","interleukin 2 receptor subunit beta","NS",0.458420756053419
"ITK",-2.66,-1.63,-0.946,0.348,0.701,"None","3702","IL2 inducible T cell kinase","NS",0.458420756053419
"MMP16",-2.37,2.89,-0.944,0.348,0.701,"None","4325","matrix metallopeptidase 16","NS",0.458420756053419
"GDE1",-1.38,6.19,-0.942,0.348,0.702,"None","51573","glycerophosphodiester phosphodiesterase 1","NS",0.458420756053419
"ZRANB1",1.28,5.23,0.943,0.348,0.702,"None","54764","zinc finger RANBP2-type containing 1","NS",0.458420756053419
"SLC13A3",-2.53,1.12,-0.943,0.348,0.701,"Non-endocrine","64849","solute carrier family 13 member 3","NS",0.458420756053419
"CCN5",-2.98,-1.29,-0.943,0.348,0.702,"None","8839","cellular communication network factor 5","NS",0.458420756053419
"SLC22A9",3.32,-2.12,0.946,0.349,0.702,"None","114571","solute carrier family 22 member 9","NS",0.45717457304082
"TIAM2",1.4,1.63,0.941,0.349,0.702,"None","26230","TIAM Rac1 associated GEF 2","NS",0.45717457304082
"NOX1",2.67,-2.37,0.945,0.349,0.703,"None","27035","NADPH oxidase 1","NS",0.45717457304082
"SIMC1",-1.42,3.87,-0.942,0.349,0.702,"None","375484","SUMO interacting motifs containing 1","NS",0.45717457304082
"RPL26L1",1.24,3.59,0.941,0.349,0.702,"None","51121","ribosomal protein L26 like 1","NS",0.45717457304082
"EVA1C",-1.23,4.07,-0.941,0.349,0.702,"None","59271","eva-1 homolog C","NS",0.45717457304082
"FOXL2",-2.84,-2.05,-0.945,0.349,0.702,"None","668","forkhead box L2","NS",0.45717457304082
"CCDC169",2.34,-1.56,0.942,0.349,0.702,"None","728591","coiled-coil domain containing 169","NS",0.45717457304082
"KAT6A",1.86,6.47,0.941,0.349,0.703,"None","7994","lysine acetyltransferase 6A","NS",0.45717457304082
"GJB6",3.52,-2.26,0.949,0.35,0.704,"None","10804","gap junction protein beta 6","NS",0.455931955649724
"ADD3",-1.81,5.4,-0.939,0.35,0.703,"None","120","adducin 3","NS",0.455931955649724
"NXPE2",2.61,-2.41,0.948,0.35,0.703,"None","120406","neurexophilin and PC-esterase domain family member 2","NS",0.455931955649724
"FLT3",-3.65,0.92,-0.939,0.35,0.704,"Non-endocrine","2322","fms related receptor tyrosine kinase 3","NS",0.455931955649724
"GJB1",-3.53,3.56,-0.94,0.35,0.703,"Non-endocrine","2705","gap junction protein beta 1","NS",0.455931955649724
"NANOS3",2.52,-1.35,0.94,0.35,0.703,"None","342977","nanos C2HC-type zinc finger 3","NS",0.455931955649724
"DNAJB13",-2.52,-1.52,-0.939,0.35,0.704,"None","374407","DnaJ heat shock protein family (Hsp40) member B13","NS",0.455931955649724
"PDK2",-1.95,3.74,-0.94,0.35,0.703,"None","5164","pyruvate dehydrogenase kinase 2","NS",0.455931955649724
"TRIM27",1.19,5.27,0.94,0.35,0.703,"None","5987","tripartite motif containing 27","NS",0.455931955649724
"SLC18A1",-3.01,-2.57,-0.95,0.35,0.703,"None","6570","solute carrier family 18 member A1","NS",0.455931955649724
"LIPG",-2.69,3.99,-0.939,0.35,0.704,"None","9388","lipase G, endothelial type","NS",0.455931955649724
"NAPSA",2.53,-0.651,0.938,0.35,0.704,"None","9476","napsin A aspartic peptidase","NS",0.455931955649724
"CNTNAP5",-2.67,1.49,-0.937,0.351,0.704,"None","129684","contactin associated protein family member 5","NS",0.454692883534176
"ADH6",-3.13,0.0999,-0.938,0.351,0.704,"None","130","alcohol dehydrogenase 6 (class V)","NS",0.454692883534176
"SLC23A3",-2.48,-2.34,-0.941,0.351,0.704,"None","151295","solute carrier family 23 member 3","NS",0.454692883534176
"GRIK2",-1.61,4.05,-0.937,0.351,0.704,"None","2898","glutamate ionotropic receptor kainate type subunit 2","NS",0.454692883534176
"AQP3",-2.95,5.95,-0.937,0.351,0.704,"None","360","aquaporin 3 (Gill blood group)","NS",0.454692883534176
"PLEKHG5",-1.49,3.19,-0.938,0.351,0.704,"None","57449","pleckstrin homology and RhoGEF domain containing G5","NS",0.454692883534176
"BACH2",-2.02,3.21,-0.937,0.351,0.704,"None","60468","BTB domain and CNC homolog 2","NS",0.454692883534176
"ADM2",2.26,2.26,0.937,0.351,0.704,"None","79924","adrenomedullin 2","NS",0.454692883534176
"TMEM163",-1.69,5.53,-0.937,0.351,0.704,"None","81615","transmembrane protein 163","NS",0.454692883534176
"MFAP3L",1.67,2.25,0.937,0.351,0.704,"None","9848","microfibril associated protein 3 like","NS",0.454692883534176
"PTGES3L",2.29,-0.769,0.936,0.352,0.705,"None","100885848","prostaglandin E synthase 3 like","NS",0.453457336521869
"ADSS1",1.34,3.41,0.936,0.352,0.705,"None","122622","adenylosuccinate synthase 1","NS",0.453457336521869
"SVOPL",-3.03,-2.12,-0.939,0.352,0.705,"None","136306","SVOP like","NS",0.453457336521869
"CTSE",-2.77,2.36,-0.936,0.352,0.705,"None","1510","cathepsin E","NS",0.453457336521869
"PHF24",3.9,-0.015,0.935,0.352,0.705,"None","23349","PHD finger protein 24","NS",0.453457336521869
"MYLPF",2.78,-1.99,0.937,0.352,0.705,"None","29895","myosin light chain, phosphorylatable, fast skeletal muscle","NS",0.453457336521869
"SPOPL",1.28,5.33,0.936,0.352,0.705,"None","339745","speckle type BTB/POZ protein like","NS",0.453457336521869
"MFAP4",2.38,3.58,0.936,0.352,0.705,"None","4239","microfibril associated protein 4","NS",0.453457336521869
"SBF2",-1.22,5.24,-0.935,0.352,0.705,"None","81846","SET binding factor 2","NS",0.453457336521869
"FADD",1.55,2.57,0.935,0.352,0.705,"None","8772","Fas associated via death domain","NS",0.453457336521869
"RACK1",-1.29,9.55,-0.934,0.353,0.706,"None","10399","receptor for activated C kinase 1","NS",0.452225294612177
"CENPE",-2.87,-0.9,-0.934,0.353,0.706,"None","1062","centromere protein E","NS",0.452225294612177
"EBP",-1.43,3.34,-0.934,0.353,0.706,"None","10682","EBP cholestenol delta-isomerase","NS",0.452225294612177
"ZNF318",-1.27,5.37,-0.934,0.353,0.706,"None","24149","zinc finger protein 318","NS",0.452225294612177
"HLA-DOB",-2.96,-1.02,-0.933,0.353,0.707,"None","3112","major histocompatibility complex, class II, DO beta","NS",0.452225294612177
"RPE",1.95,3.51,0.933,0.353,0.706,"None","6120","ribulose-5-phosphate-3-epimerase","NS",0.452225294612177
"HORMAD1",2.53,-2.42,0.939,0.353,0.706,"None","84072","HORMA domain containing 1","NS",0.452225294612177
"C9orf24",-2.55,1.96,-0.934,0.353,0.706,"None","84688","chromosome 9 open reading frame 24","NS",0.452225294612177
"SPPL2A",-1.71,6.19,-0.933,0.353,0.707,"None","84888","signal peptide peptidase like 2A","NS",0.452225294612177
"NOS1AP",-2.4,0.0219,-0.933,0.353,0.707,"None","9722","nitric oxide synthase 1 adaptor protein","NS",0.452225294612177
"KHDC1L",2.47,-2.52,0.936,0.354,0.708,"None","100129128","KH domain containing 1 like","NS",0.450996737974212
"BTBD16",2.74,-1.4,0.931,0.354,0.708,"None","118663","BTB domain containing 16","NS",0.450996737974212
"OSCP1",2.17,4.71,0.931,0.354,0.708,"None","127700","organic solute carrier partner 1","NS",0.450996737974212
"INCA1",-1.5,1.06,-0.931,0.354,0.708,"None","388324","inhibitor of CDK, cyclin A1 interacting protein 1","NS",0.450996737974212
"LY6K",-3.37,0.0584,-0.932,0.354,0.707,"None","54742","lymphocyte antigen 6 family member K","NS",0.450996737974212
"C5orf22",1.31,3.91,0.931,0.354,0.708,"None","55322","chromosome 5 open reading frame 22","NS",0.450996737974212
"PCDHGA5",-2.05,0.813,-0.931,0.354,0.708,"None","56110","protocadherin gamma subfamily A, 5","NS",0.450996737974212
"REV3L",-1.56,5.65,-0.932,0.354,0.707,"None","5980","REV3 like, DNA directed polymerase zeta catalytic subunit","NS",0.450996737974212
"GALR3",2.57,-2.14,0.934,0.354,0.707,"None","8484","galanin receptor 3","NS",0.450996737974212
"ACTR8",1.18,4.6,0.931,0.354,0.708,"None","93973","actin related protein 8","NS",0.450996737974212
"DLEC1",2.23,0.245,0.932,0.354,0.707,"None","9940","DLEC1 cilia and flagella associated protein","NS",0.450996737974212
"CTDSPL",1.66,4.9,0.93,0.355,0.708,"None","10217","CTD small phosphatase like","NS",0.449771646944906
"TMEM132B",2.53,3.16,0.93,0.355,0.708,"None","114795","transmembrane protein 132B","NS",0.449771646944906
"ARHGAP8",-2.5,0.39,-0.929,0.355,0.708,"Non-endocrine","23779","Rho GTPase activating protein 8","NS",0.449771646944906
"RASSF3",-2.45,4.04,-0.93,0.355,0.708,"Non-endocrine","283349","Ras association domain family member 3","NS",0.449771646944906
"OXT",2.37,-1.78,0.93,0.355,0.708,"None","5020","oxytocin/neurophysin I prepropeptide","NS",0.449771646944906
"COMMD10",1.85,3.67,0.929,0.355,0.709,"None","51397","COMM domain containing 10","NS",0.449771646944906
"CLIC5",-2.53,0.656,-0.93,0.355,0.708,"None","53405","chloride intracellular channel 5","NS",0.449771646944906
"RPA2",1.46,4.71,0.93,0.355,0.708,"None","6118","replication protein A2","NS",0.449771646944906
"GPSM3",-2.43,-0.0733,-0.929,0.355,0.709,"None","63940","G protein signaling modulator 3","NS",0.449771646944906
"PGAP1",-1.37,5.52,-0.929,0.355,0.708,"None","80055","post-GPI attachment to proteins inositol deacylase 1","NS",0.449771646944906
"NRIP1",-2.92,6.78,-0.929,0.355,0.708,"None","8204","nuclear receptor interacting protein 1","NS",0.449771646944906
"SERPINH1",-2.3,4.79,-0.93,0.355,0.708,"None","871","serpin family H member 1","NS",0.449771646944906
"CHI3L2",-2.56,-1.36,-0.929,0.356,0.709,"None","1117","chitinase 3 like 2","NS",0.448550002027125
"TPX2",-3.9,0.263,-0.927,0.356,0.709,"None","22974","TPX2 microtubule nucleation factor","NS",0.448550002027125
"NR6A1",-2.53,1.32,-0.928,0.356,0.709,"None","2649","nuclear receptor subfamily 6 group A member 1","NS",0.448550002027125
"ST8SIA6",-4.28,-1.34,-0.929,0.356,0.709,"None","338596","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6","NS",0.448550002027125
"MAD2L1",-2.07,1.24,-0.927,0.356,0.709,"None","4085","mitotic arrest deficient 2 like 1","NS",0.448550002027125
"RPS27L",-1.45,5.43,-0.927,0.356,0.709,"None","51065","ribosomal protein S27 like","NS",0.448550002027125
"FKBP7",1.52,2.99,0.927,0.356,0.709,"None","51661","FKBP prolyl isomerase 7","NS",0.448550002027125
"SPRR2D",6.58,-1.57,0.936,0.356,0.709,"None","6703","small proline rich protein 2D","NS",0.448550002027125
"TACR1",-2.54,-1.68,-0.928,0.356,0.709,"None","6869","tachykinin receptor 1","NS",0.448550002027125
"NPIPB11",-2.42,0.504,-0.928,0.356,0.709,"None","728888","nuclear pore complex interacting protein family member B11","NS",0.448550002027125
"ZNF90",-2.7,-0.584,-0.927,0.356,0.709,"None","7643","zinc finger protein 90","NS",0.448550002027125
"TMEM120A",-1.39,4.12,-0.927,0.356,0.709,"Non-endocrine","83862","transmembrane protein 120A","NS",0.448550002027125
"COX17",1.42,5.3,0.926,0.357,0.71,"None","10063","cytochrome c oxidase copper chaperone COX17","NS",0.447331783887807
"LINC02679",-3.04,-2.28,-0.929,0.357,0.71,"None","105378385","long intergenic non-protein coding RNA 2679","NS",0.447331783887807
"PHC2",1.28,7.55,0.926,0.357,0.71,"None","1912","polyhomeotic homolog 2","NS",0.447331783887807
"KRT23",-3.56,1.81,-0.926,0.357,0.71,"None","25984","keratin 23","NS",0.447331783887807
"RIBC2",2.95,-0.202,0.926,0.357,0.71,"None","26150","RIB43A domain with coiled-coils 2","NS",0.447331783887807
"AMT",2.24,-1.71,0.926,0.357,0.71,"None","275","aminomethyltransferase","NS",0.447331783887807
"INHA",2.24,1.08,0.925,0.357,0.71,"None","3623","inhibin subunit alpha","NS",0.447331783887807
"GLTPD2",-2.82,0.502,-0.925,0.357,0.71,"None","388323","glycolipid transfer protein domain containing 2","NS",0.447331783887807
"RMND1",1.13,3.48,0.925,0.357,0.71,"None","55005","required for meiotic nuclear division 1 homolog","NS",0.447331783887807
"KLHL8",1.47,4.39,0.926,0.357,0.71,"None","57563","kelch like family member 8","NS",0.447331783887807
"CHST4",-4.17,0.547,-0.924,0.358,0.711,"None","10164","carbohydrate sulfotransferase 4","NS",0.446116973356126
